O,D,Bike_time,Bike_dist
31,70,1401,6.3
31,71,3575.01,17.83
31,72,2191.83,10.82
31,73,713.09,3.57
31,74,1603.28,8.01
31,75,2644.08,12.9
31,76,2617.13,13.01
31,77,2999.94,14.76
31,78,3982.05,19.67
31,79,2975.11,14.79
31,80,3519.18,17.39
31,81,3641.63,18.01
31,82,2884.91,14.3
31,83,2174.53,10.87
31,84,1884.3,9.4
31,85,722.22,3.58
31,86,1115.79,5.27
31,87,736.3,3.68
31,88,4465.63,22.26
31,89,3822.92,19.01
31,90,2963.06,14.63
31,91,2916.55,13.76
31,92,459.47,2.3
31,93,354.85,1.77
31,94,891.18,4.45
31,95,467.17,2.34
31,96,1128.33,5.64
31,97,2669.1,13.29
31,98,2791.75,13.86
31,99,1121.13,5.61
31,100,370.45,1.85
31,101,3279.43,16.32
31,102,5423.04,26.47
31,103,1828.67,8.97
31,104,1903.67,9.38
31,105,2543.24,12.61
31,106,3172.28,15.21
31,107,3892.96,17.64
31,108,1378.1,6.89
31,109,748.14,3.74
31,110,1590.75,7.79
31,111,997.6,4.83
31,112,2014.16,10.04
31,113,3906.16,18.27
31,114,1286.46,6.41
32,1,2959.76,14.62
32,2,1053.1,5.27
32,3,2567.76,12.64
32,4,2710.76,13.44
32,5,2900.95,14.24
32,6,681.71,3.31
32,7,1815.24,8.99
32,8,2275.02,11.34
32,9,3304.46,16.3
32,10,2329.8,11.65
32,11,3200.04,15.21
32,12,2733.3,13.37
32,13,3877.78,19.16
32,14,4653.41,23.03
32,15,3930.82,19.61
32,16,4660.62,22.78
32,17,4298.81,21.23
32,18,3654.36,18.04
32,19,4966.96,24.53
32,20,2706.83,13.36
32,21,1503.18,7.49
32,22,1127.79,5.64
32,23,3196.78,15.81
32,24,2472.58,12.18
32,25,3636.84,18.01
32,26,2193.86,10.87
32,27,2074.13,10.19
32,28,2255.77,11.11
32,29,688.66,3.29
32,30,2471.78,12.26
32,31,1839.74,9.11
32,32,0,0
32,33,4632.95,23.13
32,34,3934.09,19.52
32,35,4702.03,23.49
32,36,2259.47,11.12
32,37,2628.99,12.88
32,38,2555.41,12.62
32,39,1884.44,8.95
32,40,3855.23,18.25
32,41,4607.22,22.98
32,42,3373.16,16.7
32,43,2873.21,14.33
32,44,7347.51,35.3
32,45,912.84,4.56
32,46,1601.69,7.55
32,47,2441.81,11.66
32,48,2209.46,10.6
32,49,2862.64,14.24
32,50,2794.96,13.04
32,51,2599.95,12.55
32,52,696.99,3.44
32,53,6649.94,32.7
32,54,5190.63,25.82
32,55,4934.54,24.66
32,56,2957.44,14.57
32,57,2450.38,12.22
32,58,2528.95,12.62
32,59,2173.59,10.72
32,60,3963.2,19.64
32,61,1461.57,7.11
32,62,5304.29,26.26
32,63,5686.86,28.13
32,64,3784.25,18.28
32,65,3458.53,16.66
32,66,1428.63,7.09
32,67,726.54,3.61
32,68,246.91,1.2
32,69,1515.19,7.42
32,70,1268.06,5.85
32,71,5031.68,24.9
32,72,1223.82,5.51
32,73,1907.58,9.48
32,74,1186.62,5.44
32,75,3170.58,15.22
32,76,3623.28,17.98
32,77,4006.09,19.73
32,78,5642.74,27.77
32,79,4631.77,22.89
32,80,3604.17,18
32,81,3726.61,18.62
32,82,3517.86,17.44
32,83,3747.27,18.56
32,84,3443.85,17.04
32,85,2458.78,12.16
32,86,2872.16,13.95
32,87,2472.87,12.26
32,88,5815.83,28.89
32,89,4049.72,20.16
32,90,3109.06,15.53
32,91,3044.78,14.59
32,92,1970.68,9.75
32,93,1566.7,7.76
32,94,1083.79,5.34
32,95,1511.32,7.46
32,96,2279.06,11.38
32,97,992.22,4.96
32,98,1057.56,5.24
32,99,2497.97,12.41
32,100,2107.02,10.43
32,101,1602.55,7.99
32,102,6773.25,33.1
32,103,1580.27,7.9
32,104,1855.36,9.15
32,105,1734.04,8.62
32,106,3196.24,15.24
32,107,3083.75,13.65
32,108,1882.92,9.27
32,109,1442.18,7.16
32,110,1897.2,8.87
32,111,1665.74,8.25
32,112,621.66,2.62
32,113,4358.67,20.33
32,114,930.98,4.63
33,1,2259.29,11.3
33,2,4248.88,21.2
33,3,3145.82,15.71
33,4,2669.15,13.35
33,5,2922.97,14.47
33,6,4313.44,21.37
33,7,3170.28,15.82
33,8,3040.44,15.11
33,9,1681.4,8.27
33,10,2616.25,13.02
33,11,2262.72,10.4
33,12,2100.58,10.34
33,13,1853.28,9.2
33,14,1369.91,6.75
33,15,1801.29,8.94
33,16,1064.84,5.04
33,17,1002.46,4.99
33,18,1265.69,6.33
33,19,2829.47,13.84
33,20,2527.2,12.25
33,21,4659.73,23.22
33,22,4058.89,20.25
33,23,2423.88,12.12
33,24,2615.29,12.43
33,25,2791.8,13.57
33,26,3895.51,19.48
33,27,2896.45,13.83
33,28,3206.77,16.03
33,29,3850.11,19.07
33,30,3235.88,16.18
33,31,3489.73,17.28
33,32,4325.63,21.49
33,33,0,0
33,34,749.41,3.3
33,35,845.07,4.1
33,36,2605.76,12.8
33,37,2348.28,11.47
33,38,2087.02,10.39
33,39,5510.67,27.48
33,40,6883.85,33.7
33,41,1960.55,9.8
33,42,1357.38,6.79
33,43,3470.29,17.26
33,44,3060.76,15.16
33,45,3728.76,18.6
33,46,5253.72,26.2
33,47,6068.04,30.18
33,48,5116.16,25.57
33,49,5107.62,25.53
33,50,5663.38,27.83
33,51,5628.58,27.99
33,52,4592.15,22.88
33,53,2175.05,10.48
33,54,1170.89,5.74
33,55,734.53,3.6
33,56,1613.7,7.79
33,57,2758.55,13.72
33,58,4766.92,23.84
33,59,5003.58,25.01
33,60,845.86,4.23
33,61,3838.16,19.14
33,62,910.78,4.55
33,63,1293.35,6.43
33,64,6321.49,31.5
33,65,6487.15,32.1
33,66,3448.68,16.79
33,67,3800.68,18.88
33,68,4136.26,20.5
33,69,3323.12,16.44
33,70,3677.71,17.88
33,71,796.36,3.98
33,72,5219.15,25.88
33,73,4187.45,20.94
33,74,4926.17,24.59
33,75,6199.2,30.66
33,76,5869.99,29.35
33,77,6252.8,31.1
33,78,1253.51,6.09
33,79,1453.64,7.12
33,80,1997.6,9.94
33,81,2483.54,12.41
33,82,1130.19,5.65
33,83,1852.21,9.24
33,84,1790.24,8.95
33,85,3733.49,18.64
33,86,3230.38,15.98
33,87,3490.92,17.46
33,88,1340.95,6.67
33,89,1306.68,6.47
33,90,1784.03,8.92
33,91,2692.66,12.89
33,92,3894.82,19.47
33,93,3716.83,18.42
33,94,4201.59,20.97
33,95,3621.79,18.07
33,96,4422.26,22.1
33,97,4548.63,22.69
33,98,4872.74,24.32
33,99,4329.05,21.65
33,100,3709.58,18.54
33,101,5116.05,25.51
33,102,2298.37,10.88
33,103,3229.35,16.02
33,104,2723.19,13.53
33,105,3640.2,18.04
33,106,3171.16,15.34
33,107,4485.04,20.58
33,108,4933.22,24.66
33,109,4086.04,20.26
33,110,4977.34,24.55
33,111,4453.18,21.94
33,112,4870.9,24.3
33,113,7159.01,34.6
33,114,4461.82,22.27
34,1,1986.45,9.88
34,2,3673.68,18.32
34,3,2604.59,12.93
34,4,2396.31,11.93
34,5,2650.13,13.06
34,6,3762.75,18.61
34,7,2897.45,14.4
34,8,2512.47,12.51
34,9,1287.34,6.41
34,10,2065.55,10.27
34,11,1868.65,8.54
34,12,1706.52,8.48
34,13,1903.09,9.42
34,14,1298.19,6.39
34,15,1409.49,6.98
34,16,1069.95,5
34,17,1052.27,5.21
34,18,907.28,4.51
34,19,2879.28,14.06
34,20,2053.88,10.12
34,21,4084.52,20.35
34,22,3483.69,17.37
34,23,2151.04,10.71
34,24,2221.22,10.57
34,25,2518.96,12.16
34,26,3622.67,18.06
34,27,2502.39,11.97
34,28,2933.93,14.62
34,29,3299.42,16.32
34,30,2963.04,14.77
34,31,3216.89,15.87
34,32,3774.93,18.73
34,33,743.23,3.72
34,34,0,0
34,35,851.25,4.26
34,36,2055.06,10.04
34,37,1954.22,9.61
34,38,1536.33,7.64
34,39,4959.98,24.72
34,40,6611.02,32.29
34,41,1568.76,7.84
34,42,965.58,4.83
34,43,2942.32,14.65
34,44,3661.21,18.12
34,45,3178.06,15.85
34,46,4703.03,23.45
34,47,5517.34,27.43
34,48,4843.32,24.16
34,49,4834.78,24.11
34,50,5390.54,26.41
34,51,5355.74,26.58
34,52,4041.46,20.12
34,53,2775.5,13.44
34,54,1322.23,6.49
34,55,1063.24,5.32
34,56,1206.43,5.79
34,57,2230.58,11.11
34,58,4494.08,22.42
34,59,4730.74,23.59
34,60,701.96,3.48
34,61,3262.96,16.27
34,62,1616.47,8.08
34,63,1999.04,9.96
34,64,6048.65,30.09
34,65,6214.31,30.69
34,66,2964.04,14.68
34,67,3249.99,16.13
34,68,3585.56,17.75
34,69,2772.42,13.69
34,70,3127.01,15.12
34,71,1357.15,6.79
34,72,4668.45,23.12
34,73,3914.61,19.52
34,74,4375.47,21.84
34,75,5926.36,29.25
34,76,5597.15,27.93
34,77,5979.96,29.68
34,78,1954.92,9.6
34,79,1445.66,7.09
34,80,1605.81,7.98
34,81,2091.74,10.45
34,82,579.49,2.9
34,83,1725.65,7.94
34,84,1517.4,7.54
34,85,3460.65,17.23
34,86,2957.54,14.56
34,87,3218.08,16.04
34,88,1986.19,9.89
34,89,914.88,4.51
34,90,1233.33,6.17
34,91,2164.69,10.29
34,92,3621.98,18.06
34,93,3444,17.01
34,94,3650.9,18.21
34,95,3411.45,16.91
34,96,4149.42,20.69
34,97,3973.42,19.82
34,98,4297.54,21.44
34,99,4056.22,20.23
34,100,3436.74,17.12
34,101,4540.85,22.64
34,102,2898.81,13.84
34,103,2678.66,13.26
34,104,2172.5,10.77
34,105,3112.23,15.43
34,106,2643.19,12.74
34,107,3957.07,17.97
34,108,4660.38,23.24
34,109,3813.2,18.85
34,110,4866.75,23.89
34,111,4180.34,20.53
34,112,4320.2,21.54
34,113,6886.17,33.19
34,114,3911.12,19.51
35,1,2955.22,14.64
35,2,4314.04,21.52
35,3,3438.8,17.05
35,4,3365.08,16.69
35,5,3618.9,17.81
35,6,4378.6,21.69
35,7,3906.7,19.34
35,8,3105.6,15.44
35,9,2076.49,10.38
35,10,2681.41,13.34
35,11,2657.8,12.51
35,12,2495.66,12.45
35,13,2512.05,12.38
35,14,826.32,3.8
35,15,1866.45,9.27
35,16,1723.61,8.22
35,17,1661.22,8.17
35,18,1710.78,8.44
35,19,3488.24,17.02
35,20,2843.02,14.09
35,21,4724.89,23.55
35,22,4124.05,20.57
35,23,3119.81,15.46
35,24,3010.37,14.54
35,25,3487.73,16.91
35,26,4591.44,22.82
35,27,3473.75,17.24
35,28,3902.7,19.38
35,29,3915.27,19.4
35,30,3931.81,19.52
35,31,4185.66,20.63
35,32,4390.79,21.81
35,33,882.13,4.41
35,34,735.25,3.68
35,35,0,0
35,36,2670.92,13.12
35,37,2743.37,13.58
35,38,2152.18,10.72
35,39,5575.83,27.8
35,40,7579.79,37.04
35,41,1611.59,8.06
35,42,1422.54,7.11
35,43,3535.45,17.59
35,44,2992.36,14.77
35,45,3793.92,18.93
35,46,5318.88,26.53
35,47,6133.2,30.51
35,48,5812.09,28.91
35,49,5803.54,28.87
35,50,6359.31,31.17
35,51,6324.51,31.34
35,52,4657.31,23.2
35,53,2106.65,10.1
35,54,621.54,2.99
35,55,421.45,2.01
35,56,1822.29,8.87
35,57,2823.71,14.04
35,58,5462.85,27.18
35,59,5699.5,28.35
35,60,1541.8,7.57
35,61,3903.32,19.47
35,62,912.58,4.43
35,63,1158.26,5.77
35,64,7017.42,34.84
35,65,7183.08,35.44
35,66,3798.26,18.79
35,67,3865.84,19.21
35,68,4201.42,20.83
35,69,3388.28,16.77
35,70,3742.86,18.2
35,71,1115.69,5.44
35,72,5284.31,26.2
35,73,4883.38,24.28
35,74,4991.33,24.92
35,75,6895.13,34
35,76,6565.92,32.69
35,77,6948.73,34.44
35,78,1251.04,5.94
35,79,2112.41,10.3
35,80,2062.76,10.27
35,81,2548.7,12.73
35,82,1195.35,5.98
35,83,2510.98,12.42
35,84,2486.17,12.29
35,85,4429.42,21.98
35,86,3926.31,19.32
35,87,4186.85,20.8
35,88,1304.02,6.48
35,89,991.1,4.89
35,90,1849.19,9.25
35,91,2757.82,13.22
35,92,4590.75,22.82
35,93,4412.77,21.76
35,94,4266.75,21.29
35,95,4245.66,21.03
35,96,5118.19,25.44
35,97,4613.79,23.02
35,98,4937.9,24.64
35,99,5024.98,24.99
35,100,4405.51,21.88
35,101,5181.21,25.84
35,102,2229.97,10.49
35,103,3294.51,16.34
35,104,2788.35,13.85
35,105,3705.36,18.36
35,106,3236.32,15.67
35,107,4550.21,20.9
35,108,5598.42,27.82
35,109,4781.97,23.61
35,110,5482.61,26.97
35,111,5381.24,26.8
35,112,4936.06,24.62
35,113,7854.94,37.95
35,114,4526.98,22.59
36,1,1325.73,6.53
36,2,2226.13,11.06
36,3,960.02,4.68
36,4,1426.69,6.96
36,5,1816.19,8.77
36,6,2221.68,10.87
36,7,1332.01,6.49
36,8,1310.75,6.41
36,9,1269.21,6.27
36,10,561.79,2.65
36,11,1242.21,5.45
36,12,596.01,2.26
36,13,2078.8,10.18
36,14,3011.69,14.74
36,15,2241.49,11.07
36,16,2640.11,12.86
36,17,2278.29,11.32
36,18,1619.11,8.01
36,19,3167.97,15.55
36,20,1072.8,5.27
36,21,2667.41,12.59
36,22,2019.24,10.02
36,23,1562.75,7.72
36,24,421.57,2.01
36,25,2002.81,9.92
36,26,2505.17,12.36
36,27,701.94,3.41
36,28,1755.4,8.55
36,29,1563.38,7.62
36,30,1915.48,9.39
36,31,1841.19,9.04
36,32,2271.59,11.18
36,33,2721.55,13.49
36,34,2139.46,10.61
36,35,2790.64,13.86
36,36,0,0
36,37,827.47,3.33
36,38,760.78,3.71
36,39,3223.94,16.02
36,40,4916.34,23.64
36,41,2917.89,14.45
36,42,1731.43,8.42
36,43,1853.69,8.97
36,44,5482.45,27.19
36,45,1740.99,8.63
36,46,2966.99,14.75
36,47,3781.31,18.73
36,48,3270.56,15.98
36,49,3679.01,18.21
36,50,4044.4,19.57
36,51,3661.06,17.93
36,52,2305.42,11.42
36,53,4596.75,22.52
36,54,3279.23,16.18
36,55,3023.14,15.02
36,56,922.19,4.54
36,57,869.27,4.18
36,58,3322.06,16.44
36,59,3270.97,16.19
36,60,1878.54,9.32
36,61,1845.84,8.51
36,62,3283.78,16.35
36,63,3666.35,18.22
36,64,4891.15,24.11
36,65,4519.64,22.04
36,66,1131.26,5.59
36,67,1708.92,8.39
36,68,2119.2,10.43
36,69,889.65,4.38
36,70,1368.78,6.3
36,71,3011.17,14.98
36,72,2932.42,14.42
36,73,2535.61,12.51
36,74,2639.44,13.14
36,75,4231.69,20.6
36,76,4439.65,21.95
36,77,4822.46,23.7
36,78,3622.23,17.86
36,79,2671.69,13.2
36,80,1907.65,9.42
36,81,2030.09,10.05
36,82,1723.23,8.52
36,83,1948.29,9.57
36,84,1644.87,8.05
36,85,2519.25,12.17
36,86,2039.82,9.83
36,87,2276.68,10.99
36,88,3762.65,18.7
36,89,2408,11.87
36,90,1324.14,6.53
36,91,1321.94,5.83
36,92,2281.99,11.24
36,93,2041.87,10.04
36,94,1614.49,8
36,95,1454.84,7.21
36,96,2950.85,14.59
36,97,2484.95,12.35
36,98,2809.07,13.97
36,99,2943.65,14.55
36,100,2164.62,10.66
36,101,3058.25,15.2
36,102,4720.06,22.91
36,103,1261.54,5.51
36,104,755.38,3.02
36,105,1679.8,8.14
36,106,1577.66,7.28
36,107,2655.76,11.38
36,108,2836.15,14
36,109,2093.04,10.41
36,110,2894.87,14.25
36,111,2526.17,12.54
36,112,2584.17,12.84
36,113,5728.67,27.21
36,114,2175.09,10.82
37,1,554.03,2.67
37,2,2529.01,12.51
37,3,712.98,3.46
37,4,889.44,4.36
37,5,1174.65,5.62
37,6,2524.56,12.33
37,7,1180.88,5.75
37,8,2167.77,10.52
37,9,759.73,3.67
37,10,1467.95,7.24
37,11,632.97,2.45
37,12,560.67,2.67
37,13,1469.5,7.2
37,14,3133.42,15.31
37,15,2528.71,12.47
37,16,2441.68,11.81
37,17,2079.86,10.26
37,18,1420.68,6.95
37,19,2558.68,12.57
37,20,237.01,1.01
37,21,2979.08,14.73
37,22,2322.12,11.47
37,23,791.05,3.86
37,24,667.4,3.25
37,25,1231.1,6.06
37,26,2167.71,10.73
37,27,747.93,3.66
37,28,1169.96,5.67
37,29,1880.73,9.16
37,30,1508.08,7.43
37,31,1690.07,8.3
37,32,2574.47,12.64
37,33,2461.48,12.17
37,34,2174.84,10.62
37,35,2754.66,13.5
37,36,935.94,4.34
37,37,0,0
37,38,1097.73,5.35
37,39,3541.29,17.57
37,40,5000.13,24.14
37,41,3176.93,15.75
37,42,1939.24,9.4
37,43,2597.63,12.66
37,44,5284.02,26.14
37,45,2043.87,10.08
37,46,3284.34,16.29
37,47,4098.66,20.27
37,48,3350.59,16.6
37,49,3379.81,16.78
37,50,3893.27,18.83
37,51,3744.85,18.43
37,52,2622.77,12.97
37,53,4398.31,21.46
37,54,3225.63,15.74
37,55,3109.86,15.41
37,56,1035.33,5.04
37,57,1768.1,8.73
37,58,3039.12,15.09
37,59,3119.84,15.45
37,60,1680.11,8.26
37,61,2341.85,11.57
37,62,3085.35,15.29
37,63,3467.92,17.17
37,64,4593.69,22.75
37,65,4603.42,22.54
37,66,1072.43,5.21
37,67,2011.8,9.84
37,68,2422.07,11.88
37,69,1391.95,6.83
37,70,1671.66,7.76
37,71,2812.74,13.93
37,72,3249.76,15.97
37,73,2384.48,11.77
37,74,2956.79,14.68
37,75,4315.47,21.1
37,76,4142.18,20.6
37,77,4525,22.35
37,78,3423.8,16.81
37,79,2223.49,10.93
37,80,2244.59,11.06
37,81,2367.03,11.69
37,82,1679.45,8.19
37,83,1338.99,6.59
37,84,1035.57,5.08
37,85,2005.69,9.89
37,86,1502.58,7.23
37,87,1763.12,8.71
37,88,3564.22,17.65
37,89,2529.73,12.43
37,90,1531.95,7.51
37,91,1881.74,8.69
37,92,2130.87,10.5
37,93,1890.74,9.3
37,94,1746.63,8.57
37,95,1519.84,7.45
37,96,2799.73,13.85
37,97,2787.83,13.8
37,98,3111.94,15.42
37,99,2601.25,12.9
37,100,1723.39,8.44
37,101,3361.13,16.65
37,102,4521.63,21.86
37,103,1795.55,8.73
37,104,1574.89,7.74
37,105,2510.13,12.37
37,106,2137.47,10.14
37,107,3612.38,15.98
37,108,3049.49,15.09
37,109,2297.26,11.32
37,110,3039.68,14.88
37,111,2585.15,12.77
37,112,2910.7,14.29
37,113,5431.21,25.86
37,114,2363.99,11.55
38,1,1241.96,6.17
38,2,2384.83,11.92
38,3,1492.89,7.36
38,4,1800.85,9
38,5,2190.36,10.81
38,6,2432.69,12
38,7,1960.79,9.65
38,8,1176.39,5.84
38,9,966.66,4.83
38,10,613.64,3.03
38,11,939.66,4
38,12,722.25,3.61
38,13,2283.8,11.34
38,14,2237.41,10.95
38,15,1514.82,7.53
38,16,2282.81,11.04
38,17,1920.99,9.5
38,18,1346.63,6.7
38,19,3361.91,16.49
38,20,1096.92,5.39
38,21,2795.68,13.95
38,22,2194.84,10.97
38,23,1650.95,8.23
38,24,1081.54,5.14
38,25,2091.01,10.43
38,26,3079.12,15.37
38,27,1527.84,7.55
38,28,2081.37,10.32
38,29,1969.36,9.71
38,30,2419.49,12.08
38,31,2469.97,12.19
38,32,2444.87,12.12
38,33,2138.37,10.67
38,34,1556.28,7.78
38,35,2207.46,11.04
38,36,725,3.43
38,37,997.26,4.88
38,38,0,0
38,39,3629.92,18.11
38,40,5472.25,26.56
38,41,2191.22,10.9
38,42,957.16,4.62
38,43,1606.24,7.99
38,44,5157.83,25.64
38,45,1848,9.24
38,46,3372.97,16.84
38,47,4187.28,20.82
38,48,3826.48,18.9
38,49,4291.22,21.42
38,50,4411.98,21.35
38,51,4216.97,20.85
38,52,2711.4,13.51
38,53,4272.12,20.97
38,54,2696.05,13.36
38,55,2439.96,12.2
38,56,592.17,2.91
38,57,894.5,4.45
38,58,3950.53,19.73
38,59,3943.17,19.58
38,60,1585.38,7.9
38,61,1974.11,9.87
38,62,2926.48,14.52
38,63,3309.04,16.4
38,64,5401.27,26.59
38,65,5075.55,24.96
38,66,1852.34,9.11
38,67,1919.93,9.52
38,68,2255.5,11.14
38,69,1442.36,7.08
38,70,1796.95,8.52
38,71,2653.87,13.16
38,72,3338.39,16.51
38,73,3164.39,15.67
38,74,3045.41,15.23
38,75,4787.6,23.52
38,76,5053.6,25.24
38,77,5436.41,26.99
38,78,3264.93,16.04
38,79,2314.39,11.37
38,80,1180.98,5.88
38,81,1303.42,6.51
38,82,1140.05,5.7
38,83,2090.48,9.78
38,84,1315.34,6.57
38,85,2917.1,14.54
38,86,2413.99,11.87
38,87,2674.53,13.35
38,88,3438.02,17.15
38,89,1633.72,8.07
38,90,586.65,2.93
38,91,784.42,3.44
38,92,2910.77,14.4
38,93,2670.65,13.2
38,94,2320.84,11.6
38,95,2299.75,11.34
38,96,3579.63,17.74
38,97,2684.58,13.42
38,98,3008.69,15.04
38,99,3512.66,17.54
38,100,2634.8,13.08
38,101,3252,16.24
38,102,4395.44,21.36
38,103,1348.6,6.65
38,104,842.43,4.16
38,105,1776.15,8.77
38,106,1307.11,6.07
38,107,2621,11.3
38,108,3652.5,18.13
38,109,2924.69,14.55
38,110,3536.69,17.28
38,111,3435.32,17.11
38,112,2990.14,14.93
38,113,5975.69,28.63
38,114,2581.06,12.91
39,1,3325.69,16.46
39,2,2681.37,13.34
39,3,3191.86,15.68
39,4,3015.89,14.91
39,5,2919.06,14.3
39,6,2423.59,11.95
39,7,2716.55,13.41
39,8,3903.29,19.41
39,9,4072.58,20.18
39,10,3506.98,16.84
39,11,4141.51,19.81
39,12,3902.24,19.1
39,13,4153.6,20.55
39,14,6009.5,29.54
39,15,5286.91,26.13
39,16,5193.72,25.54
39,17,4936.75,24.52
39,18,4378.56,21.7
39,19,5242.77,25.92
39,20,3648.29,17.96
39,21,3131.45,15.56
39,22,2756.06,13.71
39,23,3301.61,16.34
39,24,3414.05,16.79
39,25,3784.46,18.75
39,26,2099.65,10.33
39,27,3015.6,14.79
39,28,2490.73,12.28
39,29,1852.12,8.89
39,30,2553.49,12.6
39,31,2100.16,10.33
39,32,1757.78,8.72
39,33,5442.28,27.01
39,34,5103.02,25.25
39,35,5754.21,28.51
39,36,3428.4,16.85
39,37,3570.46,17.49
39,38,3724.35,18.36
39,39,0,0
39,40,1699.93,8.06
39,41,5963.3,29.5
39,42,4729.24,23.21
39,43,4501.48,22.4
39,44,8173.66,40.48
39,45,2541.11,12.63
39,46,377.12,1.87
39,47,781.24,3.8
39,48,1496.98,7.32
39,49,2241.72,11.02
39,50,2082.48,9.76
39,51,1321.91,6.46
39,52,1515.85,7.48
39,53,7379.12,36.3
39,54,6242.8,30.83
39,55,5986.71,29.67
39,56,4126.38,20.3
39,57,3806.46,18.74
39,58,2112.63,10.39
39,59,1530.63,7.4
39,60,4698.5,23.29
39,61,3089.84,15.18
39,62,6015.31,29.91
39,63,6100.55,30.24
39,64,1791.54,8.87
39,65,1315.92,6.49
39,66,2592.09,12.68
39,67,2354.81,11.68
39,68,1886.65,9.32
39,69,2699.15,13.2
39,70,2431.52,11.44
39,71,5507.49,27.32
39,72,1234.43,6.07
39,73,1610.94,7.89
39,74,759.42,3.78
39,75,1187.27,5.85
39,76,2008.35,9.78
39,77,2366.23,11.18
39,78,5914.52,29.16
39,79,4907.58,24.28
39,80,4960.25,24.51
39,81,5082.69,25.14
39,82,4686.8,23.17
39,83,4107,20.37
39,84,3952.23,19.59
39,85,2540.49,12.51
39,86,2953.86,14.29
39,87,2554.58,12.6
39,88,6545.02,32.49
39,89,5405.81,26.67
39,90,4465.14,22.04
39,91,4400.86,21.1
39,92,1876.47,9.21
39,93,1795.8,8.81
39,94,1764.98,8.66
39,95,2179.19,10.73
39,96,1862.75,9.14
39,97,2739.06,13.53
39,98,2541.46,12.57
39,99,2221.5,10.9
39,100,2188.73,10.77
39,101,3349.39,16.56
39,102,7411.26,36.2
39,103,2761.49,13.46
39,104,3024.3,14.89
39,105,3362.3,16.69
39,106,4656.59,22.55
39,107,4712.02,21.72
39,108,1260.93,6
39,109,1422.39,6.94
39,110,1184.72,5.59
39,111,1275.32,6.21
39,112,1573.48,7.85
39,113,2259.39,10.41
39,114,1277.48,6.15
40,1,4645.88,22.62
40,2,4669.97,22.74
40,3,4526.77,21.77
40,4,4224.96,20.51
40,5,4040.56,19.47
40,6,4448.27,21.54
40,7,4010.85,19.45
40,8,5755.4,28.13
40,9,5466.9,26.72
40,10,5294.68,25.41
40,11,5533.29,26.42
40,12,4902.79,23.87
40,13,5291.28,25.8
40,14,7797.21,38.11
40,15,7074.61,34.69
40,16,6331.41,30.78
40,17,6074.43,29.76
40,18,5685.18,27.8
40,19,6380.46,31.17
40,20,5027.96,24.54
40,21,5120.04,24.97
40,22,4744.65,23.12
40,23,4439.3,21.58
40,24,4793.71,23.37
40,25,4922.14,24
40,26,3000.4,14.55
40,27,4353.91,21.14
40,28,3745.19,18.12
40,29,3639.82,17.45
40,30,3541.69,17.08
40,31,3394.45,16.37
40,32,3745.98,17.89
40,33,6748.9,33.12
40,34,6730.31,32.88
40,35,7310.12,35.76
40,36,4850.68,23.59
40,37,4950.12,24.06
40,38,5512.06,26.93
40,39,1839.17,8.49
40,40,0,0
40,41,7751.01,38.07
40,42,6516.95,31.78
40,43,6353.58,31.12
40,44,9311.34,45.73
40,45,4367.39,21.21
40,46,2146.77,10.05
40,47,1483.55,6.86
40,48,1694.99,7.87
40,49,1776.09,8.42
40,50,1843.66,8.29
40,51,1328.05,6.12
40,52,3297.84,15.78
40,53,8633.85,42.16
40,54,7833.65,38.5
40,55,7397.29,36.36
40,56,5914.09,28.87
40,57,5594.17,27.31
40,58,2182.14,10.4
40,59,2014.23,9.47
40,60,6005.12,29.4
40,61,5046.14,24.62
40,62,7152.99,35.15
40,63,7238.23,35.49
40,64,873.2,3.77
40,65,396.49,1.64
40,66,3905.8,18.87
40,67,4136.68,20.03
40,68,3874.85,18.5
40,69,4486.86,21.77
40,70,4219.23,20.01
40,71,6645.17,32.57
40,72,2905.46,13.76
40,73,2633.74,12.54
40,74,2374.72,11.19
40,75,820.54,3.72
40,76,1391.78,6.41
40,77,1648.68,6.98
40,78,7052.21,34.41
40,79,6045.27,29.52
40,80,6747.96,33.08
40,81,6870.4,33.71
40,82,6270.93,30.63
40,83,5244.69,25.61
40,84,5089.92,24.84
40,85,3336.04,16.2
40,86,4041.75,19.28
40,87,3536.58,17.08
40,88,7799.75,38.35
40,89,7193.51,35.24
40,90,6252.85,30.61
40,91,6188.57,29.67
40,92,2982.25,14.31
40,93,3140.57,15.1
40,94,3109.75,14.95
40,95,3523.96,17.02
40,96,2441.06,11.6
40,97,4758.78,23.19
40,98,4529.67,21.74
40,99,2602.16,12.56
40,100,3170.73,15.25
40,101,5369.11,26.22
40,102,8548.95,41.45
40,103,4549.19,22.02
40,104,4812,23.45
40,105,5214.41,25.42
40,106,6444.29,31.12
40,107,6564.13,30.45
40,108,2051.24,9.59
40,109,2767.16,13.23
40,110,2310.23,10.78
40,111,2518.66,11.99
40,112,3674.24,17.53
40,113,1240.49,5.09
40,114,2975.84,14.24
41,1,3325.03,16.62
41,2,4108.43,20.46
41,3,3636.78,18
41,4,3734.88,18.66
41,5,3988.7,19.79
41,6,4265.82,21.04
41,7,4104.68,20.29
41,8,2759.9,13.76
41,9,2448.56,12.24
41,10,2573.27,12.78
41,11,3053.2,14.37
41,12,2942.92,14.68
41,13,3257.54,16.23
41,14,850.27,4.16
41,15,750.91,3.69
41,16,2516.35,12.17
41,17,2498.67,12.38
