O,D,Car_time,Car_dist
10,87,1208.88,11.34
10,88,1546.76,19.5
10,89,989.21,9.75
10,90,600.79,4.86
10,91,508.13,4.18
10,92,1211.71,13.34
10,93,1137.69,12.05
10,94,1016.41,9.41
10,95,1013.38,10.09
10,96,1419.62,16.2
10,97,1079.46,10.19
10,98,1264.55,11.39
10,99,1591.26,17.09
10,100,1086.04,11.9
10,101,1275.64,12.58
10,102,1953.9,23.98
10,103,699.95,4.98
10,104,431.65,3.13
10,105,793.46,5.26
10,106,582.58,5.67
10,107,633.83,6.03
10,108,1595.8,17.53
10,109,1241.06,14.06
10,110,1623.21,15.9
10,111,1448.76,16.03
10,112,1276.48,14.6
10,113,2439.94,29.88
10,114,1169.3,11.39
11,1,485.32,4.25
11,2,1285.43,15.72
11,3,683.67,6.71
11,4,614.31,6.17
11,5,747.99,7.46
11,6,1274.64,16.08
11,7,686.98,7.71
11,8,931.61,9.87
11,9,189.42,1.8
11,10,804.67,6.7
11,11,0,0
11,12,346.81,3.51
11,13,695.39,7.16
11,14,1128.13,13.66
11,15,770.92,11.51
11,16,962.52,11.35
11,17,800.82,8.92
11,18,618.28,6.11
11,19,1431.7,13.07
11,20,405.43,3.18
11,21,1405.7,17.9
11,22,1227.67,14.77
11,23,602.11,8.3
11,24,509.64,5.58
11,25,907.47,10.48
11,26,1121.71,13.18
11,27,586.32,6.2
11,28,834.69,9.05
11,29,1118.3,13.37
11,30,817.9,9.25
11,31,852.75,9.81
11,32,1216.91,16.73
11,33,962.09,12.45
11,34,665.07,8.5
11,35,1064.03,12.36
11,36,536.41,5.47
11,37,318.95,3.11
11,38,514.95,4.87
11,39,1744.77,20.4
11,40,2029.08,26.3
11,41,924.91,13.93
11,42,599.06,7.74
11,43,1191.43,13.53
11,44,1793.52,23.91
11,45,1198.08,12.71
11,46,1751.18,19.54
11,47,1827.92,22.34
11,48,1577.56,18.68
11,49,1761.81,19.87
11,50,2084.96,21.67
11,51,1757.38,20.75
11,52,1440.73,17.87
11,53,1436.28,20.44
11,54,1109.84,17.18
11,55,1086.57,15.12
11,56,327.34,3.59
11,57,808.12,8.04
11,58,1495.58,17.61
11,59,1553.93,17.41
11,60,729.07,7.77
11,61,1227.14,14.33
11,62,1033.78,14.89
11,63,1247.22,16.9
11,64,1922.74,26.42
11,65,1814.61,24.51
11,66,913.7,8.97
11,67,1221.9,13.19
11,68,1322.05,18.12
11,69,775.19,8.26
11,70,1100.95,11.9
11,71,958.64,13.39
11,72,1584.13,20.92
11,73,1232.8,13.51
11,74,1511.92,17.37
11,75,1797.95,23.44
11,76,1977.83,23.04
11,77,2172.59,24.67
11,78,1224.35,16.7
11,79,924.62,9.67
11,80,746.61,10.16
11,81,1007.78,10.28
11,82,531.25,6.46
11,83,511.95,6.23
11,84,365.76,3.54
11,85,1108.47,12.77
11,86,898.94,9.78
11,87,1026.57,10.74
11,88,1168.37,17.19
11,89,904.54,11.19
11,90,520.06,5.38
11,91,783.25,8.64
11,92,1066.91,12.78
11,93,983.31,10.95
11,94,1086.75,12.6
11,95,945.25,10.49
11,96,1274.82,15.64
11,97,1348.6,17.37
11,98,1452.58,20.74
11,99,1446.46,16.52
11,100,941.24,11.34
11,101,1544.79,19.76
11,102,1575.51,21.67
11,103,1089.89,10.64
11,104,877.85,7.39
11,105,1363.8,15.2
11,106,853.87,10.12
11,107,1175.35,12.54
11,108,1451,16.97
11,109,1086.68,12.96
11,110,1475.18,15.89
11,111,1294.39,14.94
11,112,1347.21,18.06
11,113,2299.7,28.86
11,114,1222.26,13.83
12,1,815.78,7.37
12,2,1203.66,12.72
12,3,658.28,6.31
12,4,756.75,7.6
12,5,885.44,9.37
12,6,1192.88,13.08
12,7,706.83,8.02
12,8,716.87,7.47
12,9,664.04,7.46
12,10,607.3,4.27
12,11,528.17,5.96
12,12,0,0
12,13,1025,12.59
12,14,1270.43,14.65
12,15,913.23,12.5
12,16,1185.21,12.97
12,17,1124.1,13.01
12,18,947.88,11.54
12,19,1761.31,18.5
12,20,706.05,6.18
12,21,1323.93,14.9
12,22,1145.9,11.78
12,23,931.72,13.73
12,24,367.47,3.54
12,25,1237.08,15.91
12,26,1153.3,13.61
12,27,601.55,4.82
12,28,810.9,8.57
12,29,1036.53,10.37
12,30,879.13,9.82
12,31,900.51,10.48
12,32,1175.86,12.71
12,33,1155.28,12.32
12,34,779.87,9.35
12,35,1178.83,13.21
12,36,382.13,3.3
12,37,556.8,5.28
12,38,437.55,3.22
12,39,1710.59,20.03
12,40,2060.68,26.73
12,41,1067.22,14.91
12,42,741.37,8.72
12,43,976.69,11.13
12,44,2064.77,25.72
12,45,1116.32,9.71
12,46,1717,19.17
12,47,1793.74,21.97
12,48,1609.16,19.11
12,49,1793.4,20.3
12,50,2116.55,22.1
12,51,1788.98,21.18
12,52,1399.68,13.85
12,53,1707.54,22.25
12,54,1314.35,15.63
12,55,1258.55,14.12
12,56,571,4.32
12,57,593.37,5.64
12,58,1527.17,18.04
12,59,1585.52,17.84
12,60,953.18,9.6
12,61,1145.37,11.33
12,62,1305.03,16.7
12,63,1518.47,18.71
12,64,1954.33,26.86
12,65,1846.2,24.94
12,66,899.47,7.1
12,67,1140.14,10.19
12,68,1243.38,11.83
12,69,632.44,6.05
12,70,1013.4,7.1
12,71,1229.89,15.2
12,72,1543.07,16.9
12,73,1274.35,15.21
12,74,1471.24,16.57
12,75,1829.54,23.88
12,76,2009.43,23.47
12,77,2204.19,25.1
12,78,1495.6,18.51
12,79,1254.23,15.1
12,80,888.36,9.18
12,81,919.6,9.67
12,82,646.05,7.31
12,83,841.55,11.66
12,84,792.22,10.67
12,85,1140.06,13.2
12,86,950.64,9.62
12,87,1095.68,11.21
12,88,1439.62,19
12,89,1046.84,12.17
12,90,688.3,6.51
12,91,566.12,5.11
12,92,1098.5,13.21
12,93,1031.06,11.62
12,94,1044.53,8.84
12,95,993.01,11.16
12,96,1306.42,16.07
12,97,1266.84,14.37
12,98,1411.53,16.72
12,99,1478.06,16.95
12,100,972.84,11.77
12,101,1463.02,16.76
12,102,1846.77,23.48
12,103,947.14,8.42
12,104,649.79,4.86
12,105,1173.72,9.72
12,106,640.56,6.6
12,107,960.61,10.14
12,108,1482.6,17.4
12,109,1134.44,13.63
12,110,1522.94,16.56
12,111,1342.14,15.6
12,112,1306.16,14.04
12,113,2331.3,29.29
12,114,1197.42,10.82
13,1,474.63,5.1
13,2,1541.55,20.89
13,3,868.98,9.96
13,4,546.58,7.16
13,5,580.63,7.54
13,6,1530.77,21.24
13,7,843.18,10.46
13,8,1234.03,16.12
13,9,522.44,4.85
13,10,1156.97,14.33
13,11,684.47,7.98
13,12,878.03,9.79
13,13,0,0
13,14,1246.96,14.16
13,15,901.01,13.28
13,16,699.15,6.12
13,17,488,5.14
13,18,545.22,5.13
13,19,905.06,6.7
13,20,766.08,7.56
13,21,1661.82,23.07
13,22,1483.79,19.94
13,23,390.63,3.72
13,24,976.23,9.92
13,25,678.19,6
13,26,1052.88,13.01
13,27,864.1,11.56
13,28,760.44,9.34
13,29,1374.42,18.54
13,30,650.55,9.33
13,31,903.21,11.81
13,32,1343.09,19.53
13,33,770.5,8.79
13,34,795.16,10.27
13,35,1110.4,12.63
13,36,1067.62,11.76
13,37,850.16,9.4
13,38,984.03,10.78
13,39,1870.95,23.2
13,40,1967.25,26.04
13,41,1055,15.7
13,42,729.15,9.51
13,43,1493.85,19.77
13,44,1601.93,20.25
13,45,1454.21,17.88
13,46,1877.36,22.34
13,47,1797.27,24.03
13,48,1515.73,18.43
13,49,1699.97,19.61
13,50,2023.13,21.42
13,51,1695.55,20.5
13,52,1566.91,20.67
13,53,1244.7,16.78
13,54,918.26,13.53
13,55,894.98,11.46
13,56,686.4,6.83
13,57,1110.54,14.29
13,58,1433.74,17.35
13,59,1492.09,17.16
13,60,575.21,5.84
13,61,1483.26,19.49
13,62,842.19,11.23
13,63,997.91,11.07
13,64,1860.9,26.17
13,65,1752.78,24.25
13,66,1165.45,13.42
13,67,1478.03,18.36
13,68,1448.23,20.92
13,69,1126.36,14.55
13,70,1357.08,17.07
13,71,705.16,7.87
13,72,1710.31,23.72
13,73,1180.92,14.52
13,74,1638.1,20.17
13,75,1736.11,23.19
13,76,1916,22.78
13,77,2110.76,24.41
13,78,877.97,8.81
13,79,420.12,4.26
13,80,876.7,11.93
13,81,1214.86,14.94
13,82,661.34,8.23
13,83,195.81,1.58
13,84,356.65,3.26
13,85,968.78,12.64
13,86,731.59,9.87
13,87,859.22,10.83
13,88,976.78,13.53
13,89,1034.63,12.96
13,90,829.3,9.29
13,91,1115.78,14.09
13,92,1005.07,12.52
13,93,1048.09,12.89
13,94,1212.93,15.41
13,95,1071.43,13.29
13,96,1212.99,15.38
13,97,1596,23.79
13,98,1578.76,23.54
13,99,1337.34,16.36
13,100,879.41,11.08
13,101,1800.91,24.93
13,102,1383.93,18.01
13,103,1409.03,17.17
13,104,1367.15,14.19
13,105,1619.93,20.37
13,106,1190.22,15.59
13,107,1477.78,18.79
13,108,1389.17,16.71
13,109,1212.86,15.77
13,110,1585.43,18.4
13,111,1391.73,16.42
13,112,1473.39,20.86
13,113,2237.87,28.6
13,114,1348.44,16.63
14,1,1154.32,17.47
14,2,1851.96,19.95
14,3,1548.67,22.33
14,4,1226.27,19.53
14,5,1260.32,19.91
14,6,1841.17,20.31
14,7,1522.87,22.84
14,8,1172.28,14.43
14,9,988.74,13
14,10,1095.22,12.64
14,11,1194.9,15.2
14,12,1277.78,15.27
14,13,1184.81,14.52
14,14,0,0
14,15,879.55,10.09
14,16,1024.96,10.57
14,17,963.85,10.61
14,18,946.36,10.14
14,19,1941.69,22.39
14,20,1405.39,16.83
14,21,1972.23,22.13
14,22,1794.2,19
14,23,1112.1,17.61
14,24,1314.39,15.95
14,25,1417.46,19.79
14,26,1732.56,25.38
14,27,1530.08,18.49
14,28,1440.13,21.71
14,29,1852.51,21.06
14,30,1330.23,21.71
14,31,1582.9,24.18
14,32,1979.35,22.51
14,33,815.58,7.11
14,34,503.88,5.69
14,35,585.77,5.4
14,36,1236.15,14.41
14,37,1360.59,16.63
14,38,986.26,11.99
14,39,2550.64,35.57
14,40,2646.94,38.41
14,41,414.63,4.28
14,42,593.76,6.82
14,43,1432.1,18.09
14,44,1649.19,13.46
14,45,1856.87,18.76
14,46,2557.05,34.71
14,47,2476.96,36.4
14,48,2195.42,30.8
14,49,2379.66,31.98
14,50,2702.81,33.79
14,51,2375.24,32.87
14,52,2246.6,33.04
14,53,1350.37,13.17
14,54,569.41,5.68
14,55,657.56,6.35
14,56,901.41,11.6
14,57,1048.78,12.6
14,58,2113.43,29.73
14,59,2171.78,29.53
14,60,830.92,9.31
14,61,1670.73,17.61
14,62,1055.51,8.82
14,63,1130.44,9.38
14,64,2540.59,38.54
14,65,2432.46,36.63
14,66,1845.14,25.8
14,67,1925.82,20.38
14,68,1908.82,21.42
14,69,1586.91,17.87
14,70,1835.17,19.58
14,71,1069.64,12.81
14,72,2389.99,36.09
14,73,1860.61,26.89
14,74,2317.79,32.54
14,75,2415.8,35.56
14,76,2595.69,35.15
14,77,2790.45,36.79
14,78,1314.61,12.01
14,79,1162.61,12.59
14,80,884.47,10.73
14,81,1222.62,13.74
14,82,743.84,8.65
14,83,1021.93,15.55
14,84,972.59,14.56
14,85,1648.47,25.02
14,86,1411.27,22.24
14,87,1538.9,23.2
14,88,1028.38,9.19
14,89,424.24,4.1
14,90,788.02,9
14,91,1054.03,12.41
14,92,1684.76,24.89
14,93,1727.78,25.26
14,94,1892.61,27.78
14,95,1751.11,25.67
14,96,1892.68,27.75
14,97,1915.14,21.6
14,98,2100.22,22.8
14,99,2017.03,28.73
14,100,1559.09,23.46
14,101,2111.32,23.99
14,102,1489.6,14.39
14,103,1535.63,16.39
14,104,1429.22,15.56
14,105,1629.13,16.67
14,106,1128.47,13.9
14,107,1416.02,17.1
14,108,2068.86,29.09
14,109,1892.55,28.14
14,110,2265.11,30.78
14,111,2071.42,28.8
14,112,2153.08,33.23
14,113,2917.56,40.98
14,114,2028.13,29
15,1,812.76,14.04
15,2,1554.98,16.8
15,3,1207.11,18.9
15,4,884.71,16.09
15,5,918.76,16.48
15,6,1544.19,17.16
15,7,1181.31,19.4
15,8,875.3,11.28
15,9,647.19,9.56
15,10,798.24,9.49
15,11,853.34,11.77
15,12,936.22,11.83
15,13,863.82,13.04
15,14,780.95,8.86
15,15,0,0
15,16,1087.94,14.15
15,17,969.24,14.8
15,18,786.7,11.99
15,19,1600.13,18.95
15,20,1063.83,13.39
15,21,1675.24,18.98
15,22,1497.22,15.85
15,23,770.54,14.18
15,24,1017.41,12.8
15,25,1075.9,16.36
15,26,1391.01,21.95
15,27,1202.22,20.5
15,28,1098.57,18.28
15,29,1555.53,17.9
15,30,988.67,18.27
15,31,1241.34,20.75
15,32,1681.22,28.46
15,33,1058.01,13.5
15,34,682.6,10.53
15,35,1081.56,14.39
15,36,939.17,11.26
15,37,1019.03,13.19
15,38,683.2,8.23
15,39,2209.08,32.14
15,40,2305.38,34.98
15,41,447.09,4.97
15,42,460.38,3.93
15,43,1135.12,14.93
15,44,1961.95,29.79
15,45,1559.89,15.61
15,46,2215.49,31.28
15,47,2135.4,32.96
15,48,1853.86,27.36
15,49,2038.1,28.55
15,50,2361.25,30.35
15,51,2033.68,29.43
15,52,1905.04,29.6
15,53,1604.71,26.32
15,54,1160.03,13.93
15,55,1161.29,15.31
15,56,559.86,8.16
15,57,751.8,9.45
15,58,1771.87,26.29
15,59,1830.22,26.09
15,60,819.42,11.02
15,61,1373.75,14.46
15,62,1202.2,20.77
15,63,1415.65,22.78
15,64,2199.03,35.11
15,65,2090.9,33.19
15,66,1503.58,22.36
15,67,1628.83,17.23
15,68,1611.83,18.27
15,69,1289.93,14.72
15,70,1538.18,16.43
15,71,1127.06,19.27
15,72,2048.44,32.66
15,73,1519.05,23.46
15,74,1976.23,29.11
15,75,2074.24,32.13
15,76,2254.13,31.72
15,77,2448.89,33.35
15,78,1392.78,22.58
15,79,1093.05,15.55
15,80,371.03,3.02
15,81,709.19,6.03
15,82,548.78,8.49
15,83,680.38,12.11
15,84,631.04,11.12
15,85,1306.91,21.58
15,86,1069.71,18.8
15,87,1197.34,19.76
15,88,1336.8,23.07
15,89,719.26,8.33
15,90,491.04,5.85
15,91,757.04,9.25
15,92,1343.2,21.46
15,93,1386.22,21.82
15,94,1551.06,24.34
15,95,1409.56,22.23
15,96,1551.12,24.32
15,97,1618.15,18.45
15,98,1803.24,19.65
15,99,1675.47,25.3
15,100,1217.54,20.02
15,101,1814.33,20.84
15,102,1743.94,27.55
15,103,1238.65,13.24
15,104,1132.24,12.41
15,105,1332.15,13.52
15,106,831.49,10.75
15,107,1119.04,13.95
15,108,1727.3,25.65
15,109,1550.99,24.7
15,110,1923.56,27.34
15,111,1729.86,25.36
15,112,1811.52,29.79
15,113,2576,37.54
15,114,1686.57,25.57
16,1,817.56,10.35
16,2,1884.48,26.13
16,3,1211.9,15.2
16,4,889.51,12.4
16,5,923.56,12.79
16,6,1873.69,26.49
16,7,1186.1,15.71
16,8,1519.45,18.18
16,9,783.45,7.25
16,10,1442.39,16.4
16,11,971.18,10.2
16,12,1178.04,11.96
16,13,661.92,6.05
16,14,1137.27,13.9
16,15,1186.43,15.35
16,16,0,0
16,17,325.61,2.19
16,18,704.22,6.25
16,19,1565.42,12.58
16,20,1068.78,10.23
16,21,2004.75,28.31
16,22,1826.72,25.19
16,23,775.34,10.49
16,24,1289.21,12.65
16,25,1080.7,12.66
16,26,1395.8,18.25
16,27,1207.02,16.81
16,28,1103.36,14.59
16,29,1717.35,23.78
16,30,993.47,14.58
16,31,1246.14,17.06
16,32,1686.01,24.77
16,33,591.05,4.88
16,34,804.39,6.21
16,35,930.94,8.73
16,36,1367.63,13.92
16,37,1150.17,11.56
16,38,1269.45,12.85
16,39,2213.88,28.45
16,40,2310.18,31.29
16,41,1204.24,12.72
16,42,1014.57,11.58
16,43,1779.27,21.84
16,44,1422.48,16.35
16,45,1797.14,23.12
16,46,2220.29,27.59
16,47,2140.2,29.27
16,48,1858.66,23.67
16,49,2042.9,24.86
16,50,2366.05,26.66
16,51,2038.47,25.74
16,52,1909.83,25.91
16,53,1065.24,12.88
16,54,738.8,9.62
16,55,715.53,7.56
16,56,947.41,9.23
16,57,1395.96,16.35
16,58,1776.67,22.6
16,59,1835.02,22.4
16,60,515.74,3.71
16,61,1826.19,24.74
16,62,662.73,7.32
16,63,876.18,9.33
16,64,2203.83,31.42
16,65,2095.7,29.5
16,66,1508.38,18.67
16,67,1820.95,23.6
16,68,1791.15,26.16
16,69,1469.28,19.79
16,70,1700,22.31
16,71,587.59,5.83
16,72,2053.23,28.97
16,73,1523.85,19.76
16,74,1981.02,25.42
16,75,2079.04,28.43
16,76,2258.93,28.03
16,77,2453.69,29.66
16,78,764.95,6.4
16,79,495.58,3.55
16,80,1162.11,13.99
16,81,1500.27,17.01
16,82,755.74,5.71
16,83,669.17,7.58
16,84,687.84,8.05
16,85,1311.71,17.89
16,86,1074.51,15.11
16,87,1202.14,16.07
16,88,797.33,9.63
16,89,1102.93,10.22
16,90,1114.71,11.35
16,91,1401.2,16.16
16,92,1348,17.77
16,93,1391.02,18.13
16,94,1555.85,20.65
16,95,1414.35,18.54
16,96,1555.91,20.63
16,97,1938.92,29.04
16,98,1921.69,28.78
16,99,1680.27,21.61
16,100,1222.33,16.33
16,101,2143.84,30.17
16,102,1204.47,14.1
16,103,1751.96,22.41
16,104,1652.57,16.25
16,105,1962.85,25.61
16,106,1475.64,17.65
16,107,1763.19,20.85
16,108,1732.09,21.96
16,109,1555.79,21.01
16,110,1928.35,23.65
16,111,1734.66,21.67
16,112,1816.31,26.1
16,113,2580.79,33.85
16,114,1691.36,21.87
17,1,681.45,8.72
17,2,1740,22.74
17,3,1057.28,11.8
17,4,753.4,10.77
17,5,787.45,11.16
17,6,1729.21,23.09
17,7,1041.62,12.31
17,8,1315.62,16.75
17,9,579.62,5.82
17,10,1238.56,14.96
17,11,767.35,8.77
17,12,974.2,10.52
17,13,458.09,4.61
17,14,1032.31,10.87
17,15,982.59,13.92
17,16,359.48,2.04
17,17,0,0
17,18,529.24,4.67
17,19,1361.58,11.14
17,20,864.95,8.8
17,21,1860.27,24.92
17,22,1682.24,21.79
17,23,639.23,8.86
17,24,1085.38,11.22
17,25,944.59,11.03
17,26,1259.69,16.62
17,27,1062.54,13.41
17,28,967.26,12.96
17,29,1527.54,19.37
17,30,857.36,12.95
17,31,1110.03,15.43
17,32,1491.35,21.02
17,33,498.18,5
17,34,655.98,6.39
17,35,838.08,8.84
17,36,1163.8,12.49
17,37,946.34,10.13
17,38,1059.58,9.07
17,39,2019.21,24.69
17,40,2174.07,29.66
17,41,1066.99,12.02
17,42,810.73,10.14
17,43,1575.44,20.41
17,44,1329.61,16.46
17,45,1652.66,19.72
17,46,2025.62,23.84
17,47,2004.09,27.64
17,48,1722.55,22.04
17,49,1906.79,23.23
17,50,2229.94,25.03
17,51,1902.36,24.11
17,52,1715.17,22.16
17,53,972.38,12.99
17,54,645.94,9.74
17,55,622.66,7.67
17,56,743.57,7.8
17,57,1192.12,14.92
17,58,1640.56,20.97
17,59,1698.91,20.77
17,60,303.17,2.18
17,61,1681.7,21.34
17,62,569.87,7.44
17,63,783.32,9.45
17,64,2067.72,29.79
17,65,1959.59,27.87
17,66,1363.89,15.27
17,67,1676.47,20.21
17,68,1596.49,22.41
17,69,1324.8,16.39
17,70,1555.52,18.91
17,71,494.73,5.95
17,72,1858.57,25.22
17,73,1387.74,18.13
17,74,1786.36,21.66
17,75,1942.93,26.8
17,76,2122.82,26.4
17,77,2317.58,28.03
17,78,733.59,6.81
17,79,315.66,2.28
17,80,958.28,12.56
17,81,1296.44,15.57
17,82,543.17,4.18
17,83,530.32,5.03
17,84,551.73,6.42
17,85,1175.6,16.26
17,86,938.4,13.48
17,87,1066.03,14.44
17,88,704.46,9.75
17,89,965.68,9.51
17,90,910.88,9.92
17,91,1197.36,14.73
17,92,1211.89,16.14
17,93,1254.91,16.5
17,94,1361.19,16.9
17,95,1219.69,14.79
17,96,1419.81,19
17,97,1744.26,25.29
17,98,1727.02,25.03
17,99,1544.16,19.98
17,100,1086.22,14.7
17,101,1996.42,28.24
17,102,1111.61,14.22
17,103,1607.47,19.01
17,104,1442.7,12.48
17,105,1772.47,18.99
17,106,1271.81,16.22
17,107,1559.36,19.42
17,108,1595.99,20.33
17,109,1361.12,17.26
17,110,1749.61,20.19
17,111,1568.82,19.23
17,112,1621.65,22.35
17,113,2444.69,32.22
17,114,1496.7,18.12
18,1,511.38,6.38
18,2,1541.67,20.03
18,3,858.95,9.09
18,4,583.33,8.43
18,5,617.38,8.82
18,6,1530.88,20.38
18,7,843.29,9.6
18,8,1074.46,13.75
18,9,381.28,3.1
18,10,997.4,11.96
18,11,569.02,6.05
18,12,775.87,7.81
18,13,562.07,4.78
18,14,985.58,10.31
18,15,741.44,10.91
18,16,696.7,6.25
18,17,531.81,4.87
18,18,0,0
18,19,1298.74,11.29
18,20,666.61,6.09
18,21,1661.93,22.2
18,22,1483.9,19.08
18,23,469.16,6.52
18,24,887.05,8.51
18,25,774.52,8.69
18,26,1089.62,14.28
18,27,864.21,10.7
18,28,797.19,10.62
18,29,1329.2,16.66
18,30,687.29,10.61
18,31,928.85,11.4
18,32,1293.01,18.31
18,33,696.27,7.35
18,34,609.26,5.84
18,35,891.47,8.59
18,36,965.47,9.78
18,37,748.01,7.42
18,38,824.46,8.41
18,39,1820.88,21.98
18,40,2004,27.32
18,41,895.42,13.33
18,42,569.57,7.14
18,43,1334.28,17.4
18,44,1527.7,18.82
18,45,1454.32,17.01
18,46,1827.29,21.12
18,47,1834.02,25.3
18,48,1552.48,19.7
18,49,1736.72,20.88
18,50,2059.87,22.69
18,51,1732.29,21.77
18,52,1516.83,19.45
18,53,1170.46,15.35
18,54,844.03,12.09
18,55,820.75,10.03
18,56,545.24,5.09
18,57,950.96,11.91
18,58,1470.49,18.63
18,59,1528.84,18.43
18,60,364.45,2.83
18,61,1483.37,18.63
18,62,767.96,9.8
18,63,981.4,11.81
18,64,1897.65,27.44
18,65,1789.52,25.53
18,66,1165.56,12.56
18,67,1478.14,17.49
18,68,1398.15,19.7
18,69,1126.47,13.68
18,70,1357.19,16.2
18,71,692.82,8.3
18,72,1660.23,22.5
18,73,1217.67,15.79
18,74,1588.03,18.95
18,75,1772.86,24.46
18,76,1952.75,24.06
18,77,2147.51,25.69
18,78,958.53,11.61
18,79,672.07,5.63
18,80,717.12,9.56
18,81,1055.28,12.57
18,82,484.27,3.56
18,83,378.99,4.45
18,84,329.65,3.46
18,85,1005.53,13.92
18,86,768.33,11.14
18,87,895.96,12.1
18,88,902.55,12.1
18,89,875.05,10.59
18,90,669.72,6.92
18,91,956.2,11.72
18,92,1041.82,13.8
18,93,1059.41,12.54
18,94,1162.85,14.19
18,95,1021.35,12.08
18,96,1249.73,16.65
18,97,1545.92,22.58
18,98,1528.69,22.32
18,99,1374.09,17.63
18,100,916.15,12.36
18,101,1798.09,25.53
18,102,1309.69,16.57
18,103,1409.14,16.3
18,104,1207.58,11.82
18,105,1531.31,15.99
18,106,1030.65,13.22
18,107,1318.2,16.42
18,108,1425.92,17.99
18,109,1162.79,14.55
18,110,1551.28,17.48
18,111,1370.49,16.52
18,112,1423.32,19.64
18,113,2274.61,29.88
18,114,1298.37,15.41
19,1,1289.04,10.98
19,2,2355.96,26.76
19,3,1683.38,15.83
19,4,1360.98,13.03
19,5,1395.03,13.41
19,6,2345.17,27.12
19,7,1657.58,16.34
19,8,2048.44,21.99
19,9,1336.84,10.72
19,10,1971.38,20.21
19,11,1498.87,13.85
19,12,1692.43,15.67
19,13,949.57,6.65
19,14,2043.79,19.9
19,15,1715.41,19.16
19,16,1491.12,11.54
19,17,1279.98,10.56
19,18,1359.62,11
19,19,0,0
19,20,1580.48,13.43
19,21,2476.22,28.94
19,22,2298.19,25.82
19,23,1205.03,9.6
19,24,1790.63,15.8
19,25,1492.59,11.88
19,26,1867.28,18.88
19,27,1678.5,17.44
19,28,1574.84,15.21
19,29,2188.82,24.41
19,30,1464.95,15.21
19,31,1717.61,17.68
19,32,2157.49,25.4
19,33,1567.33,14.53
19,34,1609.56,16.14
19,35,1907.22,18.37
19,36,1882.03,17.63
19,37,1664.56,15.27
19,38,1798.43,16.65
19,39,2685.35,29.07
19,40,2781.65,31.92
19,41,1869.4,21.57
19,42,1543.55,15.38
19,43,2308.25,25.65
19,44,2398.76,25.99
19,45,2268.61,23.75
19,46,2691.76,28.21
19,47,2611.67,29.9
19,48,2330.13,24.3
19,49,2514.37,25.48
19,50,2837.53,27.29
19,51,2509.95,26.37
19,52,2381.31,26.54
19,53,2041.53,22.53
19,54,1715.08,19.27
19,55,1691.81,17.2
19,56,1500.8,12.71
19,57,1924.94,20.16
19,58,2248.15,23.23
19,59,2306.49,23.03
19,60,1372.04,11.58
19,61,2297.66,25.37
19,62,1639.02,16.97
19,63,1789.89,16.49
19,64,2675.3,32.04
19,65,2567.18,30.13
19,66,1979.85,19.3
19,67,2292.43,24.23
19,68,2262.63,26.79
19,69,1940.76,20.42
19,70,2171.48,22.94
19,71,1497.13,13.29
19,72,2524.71,29.6
19,73,1995.32,20.39
19,74,2452.5,26.04
19,75,2550.52,29.06
19,76,2730.4,28.65
19,77,2925.16,30.29
19,78,1669.94,14.23
19,79,1212.09,9.69
19,80,1691.1,17.8
19,81,2029.26,20.81
19,82,1475.74,14.11
19,83,1022.94,7.6
19,84,1171.06,9.13
19,85,1783.19,18.52
19,86,1545.99,15.74
19,87,1673.62,16.7
19,88,1773.61,19.28
19,89,1849.03,18.83
19,90,1643.7,15.16
19,91,1930.18,19.97
19,92,1819.47,18.4
19,93,1862.5,18.76
19,94,2027.33,21.28
19,95,1885.83,19.17
19,96,2027.39,21.25
19,97,2410.4,29.67
19,98,2393.16,29.41
19,99,2151.74,22.23
19,100,1693.81,16.96
19,101,2615.31,30.8
19,102,2180.75,23.75
19,103,2223.43,23.04
19,104,2181.55,20.06
19,105,2434.33,26.24
19,106,2004.62,21.46
19,107,2292.18,24.66
19,108,2203.57,22.59
19,109,2027.26,21.64
19,110,2399.83,24.28
19,111,2206.14,22.3
19,112,2287.79,26.73
19,113,3052.27,34.48
19,114,2162.84,22.5
20,1,391.8,2.51
20,2,1227.18,13.66
20,3,625.42,4.66
20,4,524.93,4.01
20,5,658.6,5.3
20,6,1216.39,14.02
20,7,628.73,5.65
20,8,992.81,10.27
20,9,417.86,3.88
20,10,872.54,6.97
20,11,281.99,2.38
20,12,495.39,4.01
20,13,790.7,7.37
20,14,1356.57,15.75
20,15,999.37,13.6
20,16,1090.44,11.81
20,17,926.28,9.25
20,18,770.93,6.78
20,19,1520.82,12.84
20,20,0,0
20,21,1347.45,15.84
20,22,1169.42,12.71
20,23,519.44,3.64
20,24,451.39,3.52
20,25,824.8,5.81
20,26,1032.32,11.02
20,27,528.07,4.14
20,28,745.3,6.89
20,29,1060.05,11.31
20,30,728.51,7.09
20,31,763.36,7.66
20,32,1127.52,14.57
20,33,1090.01,12.91
20,34,893.51,10.58
20,35,1292.47,14.45
20,36,595.22,4.74
20,37,326.02,1.64
20,38,675.11,5.91
20,39,1655.39,18.24
20,40,1939.7,24.14
20,41,1153.35,16.01
20,42,827.51,9.82
20,43,1252.63,13.92
20,44,1921.44,24.38
20,45,1139.83,10.65
20,46,1661.8,17.38
20,47,1738.54,20.18
20,48,1488.18,16.53
20,49,1672.42,17.71
20,50,1995.57,19.52
20,51,1668,18.6
20,52,1351.34,15.71
20,53,1564.2,20.91
20,54,1237.77,17.65
20,55,1214.49,15.59
