O,D,Walk_time,Walk_dist
38,61,6511.95,9.04
38,62,9617.69,13.36
38,63,11138.02,15.47
38,64,18794.21,26.1
38,65,17669.85,24.54
38,66,5963.84,8.28
38,67,6778.48,9.41
38,68,8164.89,11.34
38,69,4652.41,6.46
38,70,5739.59,7.97
38,71,8827.94,12.26
38,72,11526.12,16.01
38,73,10331.19,14.35
38,74,10713.21,14.88
38,75,16629.42,23.1
38,76,17387.96,24.15
38,77,18708.66,25.98
38,78,10753.94,14.94
38,79,7603.83,10.56
38,80,4257.12,5.91
38,81,4785.69,6.65
38,82,3472.24,4.82
38,83,6172.52,8.57
38,84,4653.17,6.46
38,85,9784.7,13.59
38,86,7507.86,10.43
38,87,8642.51,12
38,88,11541.84,16.03
38,89,5994.34,8.33
38,90,2146.01,2.98
38,91,1835.83,2.55
38,92,9854.16,13.69
38,93,8903.71,12.37
38,94,7621.15,10.59
38,95,7556.47,10.5
38,96,11421.75,15.86
38,97,9116.99,12.66
38,98,10175.32,14.13
38,99,12142.56,16.86
38,100,9125.18,12.67
38,101,11337.05,15.75
38,102,14183.94,19.7
38,103,4772.95,6.63
38,104,2938.39,4.08
38,105,5722.21,7.95
38,106,3720.95,5.17
38,107,7998.27,11.11
38,108,12015.38,16.69
38,109,9498.79,13.19
38,110,12453.42,17.3
38,111,10696.65,14.86
38,112,10559.33,14.67
38,113,20407.25,28.34
38,114,9079.03,12.61
39,1,11924.02,16.56
39,2,9921.5,13.78
39,3,10880.28,15.11
39,4,10478.27,14.55
39,5,10240.76,14.22
39,6,8408.63,11.68
39,7,9548.47,13.26
39,8,13273.13,18.44
39,9,14407.5,20.01
39,10,12037.36,16.72
39,11,13833.88,19.21
39,12,12160.18,16.89
39,13,14196.15,19.72
39,14,20745.09,28.81
39,15,18507.14,25.7
39,16,18236.65,25.33
39,17,16941.9,23.53
39,18,15413.93,21.41
39,19,19731.04,27.4
39,20,12485.39,17.34
39,21,10757.84,14.94
39,22,10154.06,14.1
39,23,11526.6,16.01
39,24,11247.97,15.62
39,25,12439.67,17.28
39,26,7517.41,10.44
39,27,10111.39,14.04
39,28,9008.82,12.51
39,29,6367.01,8.84
39,30,8846.77,12.29
39,31,7454.76,10.35
39,32,5988.88,8.32
39,33,19044.79,26.45
39,34,17692.73,24.57
39,35,20033.19,27.82
39,36,11417.91,15.86
39,37,12382.21,17.2
39,38,13112.27,18.21
39,39,0,0
39,40,6026.61,8.37
39,41,20729.22,28.79
39,42,16499.71,22.92
39,43,15931.89,22.13
39,44,28344.92,39.37
39,45,9225.3,12.81
39,46,1357.09,1.88
39,47,1274.66,1.77
39,48,5356.77,7.44
39,49,7496.92,10.41
39,50,6905.67,9.59
39,51,4483.41,6.23
39,52,4453.15,6.19
39,53,25592.53,35.55
39,54,22024.15,30.59
39,55,20809.67,28.9
39,56,14429.47,20.04
39,57,13360.9,18.56
39,58,6987.12,9.7
39,59,5151.42,7.15
39,60,16820.64,23.36
39,61,11159.5,15.5
39,62,20810.32,28.9
39,63,21509.08,29.87
39,64,6103.52,8.48
39,65,4797.36,6.66
39,66,8482.69,11.78
39,67,8285.92,11.51
39,68,6779.88,9.42
39,69,9470.22,13.15
39,70,8065.88,11.2
39,71,19444.47,27.01
39,72,4175.6,5.8
39,73,5609,7.79
39,74,2450.77,3.4
39,75,4161.13,5.78
39,76,7561.95,10.5
39,77,7949.74,11.04
39,78,20442.62,28.39
39,79,16868.01,23.43
39,80,17114.31,23.77
39,81,17642.88,24.5
39,82,15908.75,22.1
39,83,14377.6,19.97
39,84,13620.01,18.92
39,85,8941.51,12.42
39,86,10005.89,13.9
39,87,8915.1,12.38
39,88,23187.17,32.2
39,89,18720.51,26
39,90,15097,20.97
39,91,14500.11,20.14
39,92,6605.6,9.17
39,93,6597.08,9.16
39,94,6605.56,9.17
39,95,7904.94,10.98
39,96,6141.35,8.53
39,97,9225.6,12.81
39,98,8682.29,12.06
39,99,7330.7,10.18
39,100,7817.06,10.86
39,101,11603.52,16.12
39,102,25354.41,35.21
39,103,9651.99,13.41
39,104,10822.8,15.03
39,105,11447.27,15.9
39,106,15744.27,21.87
39,107,15173.19,21.07
39,108,4063.4,5.64
39,109,5213.83,7.24
39,110,3638.49,5.05
39,111,4397.58,6.11
39,112,5532.22,7.68
39,113,7669.31,10.65
39,114,4455,6.19
40,1,16062.61,22.31
40,2,16525.52,22.95
40,3,15177.79,21.08
40,4,14616.86,20.3
40,5,13938.02,19.36
40,6,13768.33,19.12
40,7,13845.98,19.23
40,8,19187.3,26.65
40,9,18638.04,25.89
40,10,17951.53,24.93
40,11,18347.65,25.48
40,12,17687.45,24.57
40,13,17975.64,24.97
40,14,26322.84,36.56
40,15,24264.22,33.7
40,16,22453.25,31.19
40,17,21070.17,29.26
40,18,19542.21,27.14
40,19,23471.2,32.6
40,20,17044.66,23.67
40,21,16117.54,22.39
40,22,16714.92,23.22
40,23,15372.12,21.35
40,24,16513.84,22.94
40,25,16204.71,22.51
40,26,10228.54,14.21
40,27,15170.25,21.07
40,28,13195.62,18.33
40,29,12281.18,17.06
40,30,12519.31,17.39
40,31,12050.45,16.74
40,32,11348.58,15.76
40,33,23173.05,32.19
40,34,22548.52,31.32
40,35,25190.89,34.99
40,36,16945.18,23.54
40,37,16841.5,23.39
40,38,19026.45,26.43
40,39,6026.61,8.37
40,40,0,0
40,41,26643.39,37.01
40,42,22413.88,31.13
40,43,21846.07,30.34
40,44,32124.41,44.62
40,45,15363.29,21.34
40,46,7044.04,9.78
40,47,4839.96,6.72
40,48,5744.82,7.98
40,49,5651.35,7.85
40,50,5808.23,8.07
40,51,4542.19,6.31
40,52,9535.68,13.24
40,53,29372.02,40.8
40,54,26951.41,37.43
40,55,25214.11,35.02
40,56,20058.68,27.86
40,57,19275.07,26.77
40,58,7055.69,9.8
40,59,6903.8,9.59
40,60,20948.91,29.1
40,61,17073.67,23.71
40,62,25010.97,34.74
40,63,25288.57,35.12
40,64,2509.87,3.49
40,65,1274.18,1.77
40,66,13503.41,18.76
40,67,14543.35,20.2
40,68,13624.23,18.92
40,69,15137.75,21.02
40,70,13882.75,19.28
40,71,23223.96,32.26
40,72,9664.86,13.42
40,73,9414.84,13.08
40,74,7832.67,10.88
40,75,2826.36,3.93
40,76,4393.81,6.1
40,77,4781.6,6.64
40,78,24221.13,33.64
40,79,20646.52,28.68
40,80,22930.35,31.85
40,81,23458.91,32.58
40,82,21511.51,29.88
40,83,18500.73,25.7
40,84,17748.28,24.65
40,85,11337.32,15.75
40,86,13679.9,19
40,87,12539.37,17.42
40,88,26966.66,37.45
40,89,24634.69,34.22
40,90,21011.17,29.18
40,91,20316.14,28.22
40,92,10442.34,14.5
40,93,10611.49,14.74
40,94,11239.07,15.61
40,95,12202.45,16.95
40,96,8520.33,11.83
40,97,14585.3,20.26
40,98,14041.99,19.5
40,99,8846.16,12.29
40,100,11245.25,15.62
40,101,16963.22,23.56
40,102,29133.9,40.46
40,103,15566.16,21.62
40,104,16736.97,23.25
40,105,17361.45,24.11
40,106,21716.81,30.16
40,107,21087.36,29.29
40,108,6946.12,9.65
40,109,9616.5,13.36
40,110,7316.2,10.16
40,111,8487.74,11.79
40,112,10958.8,15.22
40,113,3624.29,5.03
40,114,10063.67,13.98
41,1,11337.55,15.75
41,2,14638.95,20.33
41,3,12661.88,17.59
41,4,12599.6,17.5
41,5,13517.96,18.78
41,6,14708.4,20.43
41,7,13827.56,19.21
41,8,9605.67,13.34
41,9,8378.26,11.64
41,10,9104.6,12.65
41,11,9618.07,13.36
41,12,9912.36,13.77
41,13,10547.22,14.65
41,14,2845.84,3.95
41,15,2699.77,3.75
41,16,8750.84,12.15
41,17,8512.08,11.82
41,18,7886.56,10.95
41,19,13327.42,18.51
41,20,10911.72,15.16
41,21,15729.87,21.85
41,22,13780.2,19.14
41,23,11823.83,16.42
41,24,11084.82,15.4
41,25,12164.86,16.9
41,26,17226.64,23.93
41,27,12212.95,16.96
41,28,14444,20.06
41,29,14362.2,19.95
41,30,14498.33,20.14
41,31,15511.46,21.54
41,32,16374.91,22.74
41,33,6077.05,8.44
41,34,5266.04,7.31
41,35,5487.63,7.62
41,36,10080.03,14
41,37,10728.86,14.9
41,38,8122.44,11.28
41,39,20729.22,28.79
41,40,26643.39,37.01
41,41,0,0
41,42,4650.9,6.46
41,43,11627.78,16.15
41,44,14021.17,19.47
41,45,13381.95,18.59
41,46,19705.53,27.37
41,47,20727.84,28.79
41,48,21293.52,29.57
41,49,21756.54,30.22
41,50,22665.53,31.48
41,51,22121.16,30.72
41,52,16834.77,23.38
41,53,10380.12,14.42
41,54,6414.66,8.91
41,55,6277.35,8.72
41,56,7284.67,10.12
41,57,8330.8,11.57
41,58,20528.88,28.51
41,59,20297.23,28.19
41,60,7425.41,10.31
41,61,12969.29,18.01
41,62,8019.73,11.14
41,63,8654.67,12.02
41,64,25727.49,35.73
41,65,25286.8,35.12
41,66,13580.78,18.86
41,67,14113.86,19.6
41,68,15386.11,21.37
41,69,12269.36,17.04
41,70,13356.53,18.55
41,71,7970.47,11.07
41,72,19143.07,26.59
41,73,17898.35,24.86
41,74,18330.16,25.46
41,75,24246.36,33.68
41,76,24498.78,34.03
41,77,25819.48,35.86
41,78,9536.17,13.24
41,79,9897.68,13.75
41,80,3814.91,5.3
41,81,5667.15,7.87
41,82,6443.48,8.95
41,83,9681.74,13.45
41,84,9668.77,13.43
41,85,16576.78,23.02
41,86,14237.01,19.77
41,87,15434.59,21.44
41,88,8858.24,12.3
41,89,2415.23,3.35
41,90,6139.45,8.53
41,91,6935.08,9.63
41,92,16646.24,23.12
41,93,16377.18,22.75
41,94,15238.1,21.16
41,95,15173.42,21.07
41,96,18539.79,25.75
41,97,15574.33,21.63
41,98,16632.66,23.1
41,99,18934.64,26.3
41,100,15917.26,22.11
41,101,17794.39,24.71
41,102,11030.66,15.32
41,103,11925.74,16.56
41,104,10621.97,14.75
41,105,12179.55,16.92
41,106,8985.66,12.48
41,107,13554.99,18.83
41,108,19632.33,27.27
41,109,17115.74,23.77
41,110,20070.37,27.88
41,111,18313.59,25.44
41,112,18176.27,25.25
41,113,27983.4,38.87
41,114,16695.97,23.19
42,1,7259.84,10.08
42,2,10348.93,14.37
42,3,8432.37,11.71
42,4,8521.89,11.84
42,5,9440.25,13.11
42,6,10418.39,14.47
42,7,9598.05,13.33
42,8,5978.07,8.3
42,9,4300.55,5.97
42,10,4702.93,6.53
42,11,5540.35,7.7
42,12,5682.85,7.89
42,13,6652.85,9.24
42,14,4666.78,6.48
42,15,2489.36,3.46
42,16,6554.9,9.1
42,17,5518.01,7.66
42,18,3992.19,5.54
42,19,10377.91,14.41
42,20,6682.21,9.28
42,21,11439.85,15.89
42,22,9490.18,13.18
42,23,7746.12,10.76
42,24,6855.31,9.52
42,25,8087.15,11.23
42,26,13148.93,18.26
42,27,7983.44,11.09
42,28,10366.29,14.4
42,29,10132.69,14.07
42,30,10420.62,14.47
42,31,11433.75,15.88
42,32,12084.89,16.78
42,33,4909.91,6.82
42,34,3082.66,4.28
42,35,5272.77,7.32
42,36,5850.52,8.13
42,37,6499.35,9.03
42,38,3588.57,4.98
42,39,16499.71,22.92
42,40,22413.88,31.13
42,41,4650.9,6.46
42,42,0,0
42,43,8000.18,11.11
42,44,14855.01,20.63
42,45,9091.94,12.63
42,46,15476.02,21.49
42,47,16498.33,22.91
42,48,17215.81,23.91
42,49,17678.82,24.55
42,50,18587.81,25.82
42,51,17891.65,24.85
42,52,12605.26,17.51
42,53,11213.96,15.58
42,54,7268.21,10.09
42,55,6053.73,8.41
42,56,3055.16,4.24
42,57,4595.6,6.38
42,58,16451.17,22.85
42,59,16219.51,22.53
42,60,4368.74,6.07
42,61,8679.27,12.05
42,62,7352.16,10.21
42,63,8838.47,12.28
42,64,21649.77,30.07
42,65,21057.29,29.25
42,66,9351.27,12.99
42,67,9823.85,13.64
42,68,11096.1,15.41
42,69,8039.84,11.17
42,70,9127.02,12.68
42,71,7118.19,9.89
42,72,14913.56,20.71
42,73,13820.63,19.2
42,74,14100.65,19.58
42,75,20016.85,27.8
42,76,20421.06,28.36
42,77,21741.77,30.2
42,78,9207.93,12.79
42,79,6680.69,9.28
42,80,2868.59,3.98
42,81,4654.23,6.46
42,82,2549.1,3.54
42,83,5787.36,8.04
42,84,5591.06,7.77
42,85,12499.07,17.36
42,86,10159.29,14.11
42,87,11356.88,15.77
42,88,9222.4,12.81
42,89,2642.2,3.67
42,90,1551.53,2.15
42,91,3433.74,4.77
42,92,12568.52,17.46
42,93,12299.47,17.08
42,94,11008.59,15.29
42,95,10943.91,15.2
42,96,14462.08,20.09
42,97,11284.31,15.67
42,98,12342.65,17.14
42,99,14856.93,20.63
42,100,11839.54,16.44
42,101,13504.38,18.76
42,102,11864.51,16.48
42,103,7635.73,10.61
42,104,6331.95,8.79
42,105,7889.53,10.96
42,106,5474.59,7.6
42,107,9927.39,13.79
42,108,15402.82,21.39
42,109,12886.23,17.9
42,110,15840.86,22
42,111,14084.08,19.56
42,112,13946.76,19.37
42,113,23794.68,33.05
42,114,12466.46,17.31
43,1,10432.38,14.49
43,2,7706.72,10.7
43,3,9380.69,13.03
43,4,10562.15,14.67
43,5,11646.43,16.18
43,6,8811.33,12.24
43,7,10385.68,14.42
43,8,2576.56,3.58
43,9,9353.2,12.99
43,10,4784.95,6.65
43,11,9245.79,12.84
43,12,7141.89,9.92
43,13,12863.64,17.87
43,14,12519.54,17.39
43,15,9090.69,12.63
43,16,13251.6,18.41
43,17,12214.71,16.97
43,18,10364.7,14.4
43,19,17074.61,23.71
43,20,9187.53,12.76
43,21,8267.66,11.48
43,22,6717.02,9.33
43,23,11619.32,16.14
43,24,7607.72,10.57
43,25,12209.08,16.96
43,26,13859.13,19.25
43,27,8096.75,11.25
43,28,11648.27,16.18
43,29,9564.88,13.28
43,30,12254.37,17.02
43,31,11608.28,16.12
43,32,10477.84,14.55
43,33,12667.71,17.59
43,34,10878.42,15.11
43,35,13218.88,18.36
43,36,6221.76,8.64
43,37,8598.42,11.94
43,38,6252.88,8.68
43,39,15931.89,22.13
43,40,21846.07,30.34
43,41,11627.78,16.15
43,42,8000.18,11.11
43,43,0,0
43,44,22796.64,31.66
43,45,7484.88,10.4
43,46,14908.21,20.71
43,47,15930.52,22.13
43,48,16675.4,23.16
43,49,17730.63,24.63
43,50,18224.29,25.31
43,51,17323.84,24.06
43,52,12037.45,16.72
43,53,19155.59,26.61
43,54,15209.84,21.13
43,55,13995.36,19.44
43,56,7926.9,11.01
43,57,3916.82,5.44
43,58,16399.51,22.78
43,59,16147.81,22.43
43,60,11065.44,15.37
43,61,5532.35,7.68
43,62,15391.25,21.38
43,63,16780.1,23.31
43,64,21613.83,30.02
43,65,20489.47,28.46
43,66,8983.67,12.48
43,67,8216.79,11.41
43,68,9489.04,13.18
43,69,7543.37,10.48
43,70,8559.21,11.89
43,71,14601.5,20.28
43,72,13721.36,19.06
43,73,13319.86,18.5
43,74,13532.83,18.8
43,75,19449.04,27.01
43,76,20376.62,28.3
43,77,21697.33,30.14
43,78,16527.5,22.96
43,79,13377.39,18.58
43,80,7812.87,10.85
43,81,8341.43,11.59
43,82,9245.8,12.84
43,83,12106.45,16.81
43,84,10859.5,15.08
43,85,13709.25,19.04
43,86,12055.97,16.74
43,87,13156.91,18.27
43,88,17164.03,23.84
43,89,10494.96,14.58
43,90,6897.13,9.58
43,91,5139.89,7.14
43,92,13165.67,18.29
43,93,11892.37,16.52
43,94,10771.89,14.96
43,95,10545.14,14.65
43,96,14410.41,20.01
43,97,9254.61,12.85
43,98,10735.59,14.91
43,99,15035.06,20.88
43,100,12818.78,17.8
43,101,10042.59,13.95
43,102,19806.14,27.51
43,103,6279.91,8.72
43,104,5511.58,7.66
43,105,4989.93,6.93
43,106,4835.27,6.72
43,107,4594.45,6.38
43,108,15213.54,21.13
43,109,12705.6,17.65
43,110,15273.04,21.21
43,111,14006.72,19.45
43,112,11946.62,16.59
43,113,23226.87,32.26
43,114,11898.65,16.53
44,1,17459.24,24.25
44,2,25113.12,34.88
44,3,19922.25,27.67
44,4,18381.11,25.53
44,5,18494.09,25.69
44,6,25092.41,34.85
44,7,21035.24,29.22
44,8,20774.54,28.85
44,9,16094.48,22.35
44,10,18845.89,26.18
44,11,17334.28,24.08
44,12,17994.8,24.99
44,13,14148.77,19.65
44,14,11553.48,16.05
44,15,16438.43,22.83
44,16,12789.13,17.76
44,17,12631.82,17.54
44,18,14625.72,20.31
44,19,15029.87,20.87
44,20,18523.96,25.73
44,21,26236.32,36.44
44,22,24254.37,33.69
44,23,16835.95,23.38
44,24,19222.77,26.7
44,25,16992.71,23.6
44,26,22413.1,31.13
44,27,20919.25,29.05
44,28,20331.43,28.24
44,29,23243.94,32.28
44,30,19714.2,27.38
44,31,21876.02,30.38
44,32,25352.68,35.21
44,33,10437.1,14.5
44,34,12257.19,17.02
44,35,10109.57,14.04
44,36,18961.77,26.34
44,37,18838.57,26.16
44,38,17174.45,23.85
44,39,28344.92,39.37
44,40,32124.41,44.62
44,41,14021.17,19.47
44,42,14855.01,20.63
44,43,22796.64,31.66
44,44,0,0
44,45,23511.8,32.66
44,46,27986.39,38.87
44,47,28220.42,39.2
44,48,26503.95,36.81
44,49,26966.96,37.45
44,50,27875.96,38.72
44,51,27602.19,38.34
44,52,25716.51,35.72
44,53,5254.96,7.3
44,54,7606.51,10.56
44,55,8808.87,12.23
44,56,15997.83,22.22
44,57,19392.06,26.93
44,58,25739.31,35.75
44,59,25507.66,35.43
44,60,12895.6,17.91
44,61,23443.46,32.56
44,62,8531.21,11.85
44,63,7205.52,10.01
44,64,30937.92,42.97
44,65,30767.82,42.73
44,66,22142.39,30.75
44,67,23277.16,32.33
44,68,24663.57,34.26
44,69,21151.09,29.38
44,70,22238.27,30.89
44,71,10178.92,14.14
44,72,28024.8,38.92
44,73,23461.66,32.59
44,74,26781.47,37.2
44,75,29727.38,41.29
44,76,29709.2,41.26
44,77,31029.91,43.1
44,78,7942.97,11.03
44,79,11672.52,16.21
44,80,17281.79,24
44,81,19227.66,26.71
44,82,13900.99,19.31
44,83,15187.59,21.09
44,84,16337.7,22.69
44,85,21624.95,30.03
44,86,19304.71,26.81
44,87,20482.75,28.45
44,88,6842.73,9.5
44,89,13356,18.55
44,90,16122.02,22.39
44,91,18230.2,25.32
44,92,22182.88,30.81
44,93,23215.16,32.24
44,94,24119.84,33.5
44,95,22749.45,31.6
44,96,23750.22,32.99
44,97,26048.5,36.18
44,98,27064.9,37.59
44,99,24121.1,33.5
44,100,21145.16,29.37
44,101,28268.56,39.26
44,102,2990.53,4.15
44,103,21271.63,29.54
44,104,19437.07,27
44,105,22653.72,31.46
44,106,20271.06,28.15
44,107,24723.86,34.34
44,108,25316,35.16
44,109,24327.02,33.79
44,110,26557.28,36.89
44,111,24372.14,33.85
44,112,27058.01,37.58
44,113,33193.83,46.1
44,114,25577.71,35.52
45,1,8606.6,11.95
45,2,2564.57,3.56
45,3,6839.79,9.5
45,4,8106.24,11.26
45,5,8924.54,12.4
45,6,2281.02,3.17
45,7,6135.08,8.52
45,8,5251.51,7.29
45,9,9564.53,13.28
45,10,5029.11,6.98
45,11,8758.74,12.17
45,12,7069.24,9.82
45,13,11712.85,16.27
45,14,13611.3,18.9
45,15,10844.87,15.06
45,16,13815.38,19.19
45,17,12778.5,17.75
45,18,10768.11,14.96
45,19,17638.4,24.5
45,20,7896.18,10.97
45,21,4162.42,5.78
45,22,2051.19,2.85
45,23,9576.46,13.3
45,24,6172.82,8.57
45,25,10489.53,14.57
45,26,9084.29,12.62
45,27,5016.44,6.97
45,28,7416.02,10.3
45,29,3261.19,4.53
45,30,8530.03,11.85
45,31,7401.74,10.28
45,32,3462.36,4.81
45,33,13231.49,18.38
45,34,11593.57,16.1
45,35,13934.03,19.35
45,36,5787.56,8.04
45,37,7307.06,10.15
45,38,6924.62,9.62
45,39,9225.3,12.81
45,40,15363.29,21.34
45,41,13381.95,18.59
45,42,9091.94,12.63
45,43,7484.88,10.4
45,44,23511.8,32.66
45,45,0,0
45,46,8163.17,11.34
45,47,9447.74,13.12
45,48,10192.62,14.16
45,49,12222.59,16.98
45,50,11741.52,16.31
45,51,10841.07,15.06
45,52,5235.47,7.27
45,53,19870.75,27.6
45,54,15924.99,22.12
45,55,14710.51,20.43
45,56,8330.32,11.57
45,57,5606.98,7.79
45,58,11083.81,15.39
45,59,9665.04,13.42
45,60,11629.22,16.15
45,61,2206.02,3.06
45,62,15955.04,22.16
45,63,17475.37,24.27
45,64,15131.05,21.02
45,65,14006.7,19.45
45,66,4717.77,6.55
45,67,1304.58,1.81
45,68,2473.57,3.44
45,69,3461.18,4.81
45,70,2885.99,4.01
45,71,15165.29,21.06
45,72,6705.89,9.31
45,73,8010.95,11.13
45,74,6920.62,9.61
45,75,12966.26,18.01
45,76,14379.7,19.97
45,77,15700.41,21.81
45,78,17091.29,23.74
45,79,13941.18,19.36
45,80,9567.04,13.29
45,81,10095.6,14.02
45,82,9809.59,13.62
45,83,11612.95,16.13
45,84,9838.12,13.66
45,85,10078.74,14
45,86,9334.09,12.96
45,87,8924.65,12.4
45,88,17879.19,24.83
45,89,11586.72,16.09
45,90,7988.9,11.1
45,91,6894.07,9.58
45,92,8149.83,11.32
45,93,6737.02,9.36
45,94,4663.08,6.48
45,95,5619.39,7.8
45,96,9255.06,12.85
45,97,3499.95,4.86
45,98,4253.52,5.91
45,99,9879.71,13.72
45,100,9087.01,12.62
45,101,5720.02,7.94
45,102,20521.29,28.5
45,103,2272.93,3.16
45,104,4617.3,6.41
45,105,3251.5,4.52
45,106,8195.12,11.38
45,107,6726.18,9.34
45,108,8730.77,12.13
45,109,6596.78,9.16
45,110,8790.27,12.21
45,111,7897.91,10.97
45,112,4931.15,6.85
45,113,16744.1,23.26
45,114,5415.87,7.52
46,1,11565.49,16.06
46,2,8859.37,12.3
46,3,10122.28,14.06
46,4,10119.74,14.06
46,5,9882.23,13.73
46,6,7346.49,10.2
46,7,8790.48,12.21
46,8,12249.44,17.01
46,9,13649.51,18.96
46,10,11013.67,15.3
46,11,12810.2,17.79
46,12,11136.49,15.47
46,13,13837.62,19.22
46,14,19721.4,27.39
46,15,17483.45,24.28
46,16,17878.12,24.83
46,17,16583.37,23.03
46,18,15055.41,20.91
46,19,19372.51,26.91
46,20,11461.7,15.92
46,21,9695.7,13.47
46,22,9091.92,12.63
46,23,11168.07,15.51
46,24,10224.28,14.2
46,25,12081.14,16.78
46,26,7175.98,9.97
46,27,9087.71,12.62
46,28,8650.29,12.01
46,29,5343.32,7.42
46,30,8488.24,11.79
46,31,7096.23,9.86
46,32,4926.74,6.84
46,33,18306.96,25.43
46,34,16669.04,23.15
46,35,19009.5,26.4
46,36,10394.22,14.44
46,37,11358.52,15.78
46,38,12088.58,16.79
46,39,1357.09,1.88
46,40,7044.04,9.78
46,41,19705.53,27.37
46,42,15476.02,21.49
46,43,14908.21,20.71
46,44,27986.39,38.87
46,45,8163.17,11.34
46,46,0,0
46,47,2292.08,3.18
46,48,4864.25,6.76
46,49,7004.4,9.73
46,50,6413.15,8.91
46,51,5133.43,7.13
46,52,3405.44,4.73
46,53,25234,35.05
46,54,21000.46,29.17
46,55,19785.98,27.48
46,56,13405.78,18.62
46,57,12337.21,17.14
46,58,6494.6,9.02
46,59,4658.9,6.47
46,60,16462.11,22.86
46,61,9976.81,13.86
46,62,20451.79,28.41
46,63,21150.55,29.38
46,64,7120.94,9.89
46,65,5814.79,8.08
46,66,7459,10.36
46,67,7223.78,10.03
46,68,5717.75,7.94
46,69,8446.53,11.73
46,70,7042.19,9.78
46,71,19085.94,26.51
46,72,2880.77,4
46,73,5283.57,7.34
46,74,1385.64,1.92
46,75,5178.55,7.19
46,76,9022.71,12.53
46,77,8967.17,12.45
46,78,20084.09,27.89
46,79,16509.47,22.93
46,80,16090.63,22.35
46,81,16619.19,23.08
46,82,14885.06,20.67
46,83,14019.07,19.47
46,84,13261.48,18.42
46,85,8589.45,11.93
46,86,9647.36,13.4
46,87,8556.57,11.88
46,88,22828.64,31.71
46,89,17696.82,24.58
46,90,14073.31,19.55
46,91,13476.42,18.72
46,92,6258.41,8.69
46,93,5839.09,8.11
46,94,5682.97,7.89
46,95,7146.94,9.93
46,96,5648.83,7.85
46,97,8163.46,11.34
46,98,7620.15,10.58
46,99,6838.18,9.5
46,100,7461.38,10.36
46,101,10365.98,14.4
46,102,24995.88,34.72
46,103,8628.3,11.98
46,104,9799.11,13.61
46,105,10423.58,14.48
46,106,14720.58,20.45
46,107,14149.5,19.65
46,108,3570.88,4.96
46,109,4455.84,6.19
46,110,3145.97,4.37
46,111,4072.14,5.66
46,112,4470.08,6.21
46,113,8686.74,12.07
46,114,3431.31,4.77
47,1,11799.52,16.39
47,2,10529.25,14.62
47,3,10404.39,14.45
47,4,10353.77,14.38
47,5,10116.26,14.05
47,6,9016.38,12.52
47,7,9072.58,12.6
47,8,13271.76,18.43
47,9,13931.62,19.35
47,10,12035.98,16.72
47,11,13641.24,18.95
47,12,12158.8,16.89
47,13,14071.65,19.54
47,14,20743.72,28.81
47,15,18505.77,25.7
47,16,18112.15,25.16
47,17,16817.4,23.36
47,18,15289.44,21.24
47,19,19606.54,27.23
47,20,12372.12,17.18
47,21,11365.59,15.79
47,22,10761.81,14.95
47,23,11402.1,15.84
47,24,11246.59,15.62
47,25,12315.17,17.1
47,26,7392.91,10.27
47,27,10110.02,14.04
47,28,8884.32,12.34
47,29,6365.64,8.84
47,30,8722.28,12.11
47,31,7330.26,10.18
47,32,6596.62,9.16
47,33,18920.29,26.28
47,34,17691.36,24.57
47,35,20031.82,27.82
47,36,11416.54,15.86
47,37,12380.83,17.2
47,38,13110.9,18.21
47,39,1274.66,1.77
47,40,4839.96,6.72
47,41,20727.84,28.79
47,42,16498.33,22.91
47,43,15930.52,22.13
47,44,28220.42,39.2
47,45,9447.74,13.12
47,46,2292.08,3.18
47,47,0,0
47,48,5232.27,7.27
47,49,7372.42,10.24
47,50,4855.86,6.74
47,51,3296.76,4.58
47,52,4783.72,6.64
47,53,25468.03,35.37
47,54,22022.78,30.59
47,55,20808.3,28.9
47,56,14428.1,20.04
47,57,13359.53,18.56
47,58,6862.63,9.53
47,59,5026.92,6.98
47,60,16696.14,23.19
47,61,11158.13,15.5
47,62,20685.82,28.73
47,63,21384.58,29.7
47,64,4916.87,6.83
47,65,3610.71,5.01
47,66,8481.32,11.78
47,67,8627.8,11.98
47,68,7387.63,10.26
47,69,9468.84,13.15
47,70,8064.51,11.2
47,71,19319.97,26.83
47,72,4912.9,6.82
47,73,5484.5,7.62
47,74,3080.72,4.28
47,75,2974.48,4.13
47,76,6375.3,8.85
47,77,6763.09,9.39
47,78,20318.12,28.22
47,79,16743.51,23.26
47,80,17112.94,23.77
47,81,17641.51,24.5
47,82,15907.37,22.09
47,83,14253.1,19.8
47,84,13495.51,18.74
47,85,8817.01,12.25
47,86,9881.39,13.72
47,87,8790.61,12.21
47,88,23062.67,32.03
47,89,18719.14,26
47,90,15095.62,20.97
47,91,14498.73,20.14
47,92,6481.1,9
47,93,6121.2,8.5
47,94,6455.54,8.97
47,95,7429.05,10.32
47,96,6016.85,8.36
47,97,9833.34,13.66
47,98,9290.04,12.9
47,99,7206.2,10.01
47,100,7692.56,10.68
47,101,12211.27,16.96
47,102,25229.91,35.04
47,103,9650.61,13.4
47,104,10821.42,15.03
47,105,11445.9,15.9
47,106,15742.9,21.87
47,107,15171.82,21.07
47,108,3938.9,5.47
47,109,4737.95,6.58
47,110,3513.99,4.88
47,111,4273.08,5.93
47,112,6206.84,8.62
47,113,6482.66,9
47,114,4412.09,6.13
48,1,10442.15,14.5
48,2,11354.85,15.77
