O,D,str.dist,Bike_ta,Bike_da,Walk_ta,Walk_da,Car_ta,Car_da,Bike_dr,Walk_dr,Car_dr
48,59,1.250333556,366.08,1.83,1317,1.83,206.79,1.77,1.463609444,1.463609444,1.415622249
48,60,17.78697273,4327.35,21.61,15328.45,21.29,1939.32,21.07,1.214934117,1.196943422,1.184574819
48,61,12.95992059,3447.24,17.23,11903,16.53,1424.22,18.68,1.329483455,1.275470779,1.441366857
48,62,23.15953896,5475.22,27.37,19390.51,26.93,2206.3,26.47,1.181802455,1.162803804,1.142941578
48,63,24.41836216,5560.46,27.7,19668.11,27.32,2419.75,28.48,1.134392218,1.118830158,1.166335392
48,64,5.634697139,1648.22,8.06,5512.58,7.66,565.04,8.77,1.430422932,1.3594342,1.556427929
48,65,4.746504694,1322.5,6.43,4388.23,6.09,456.91,6.86,1.354681058,1.2830494,1.445274037
48,66,8.446564848,2291.92,11.41,7798.94,10.83,1300.12,13,1.350845013,1.282178045,1.539087219
48,67,10.04476972,2537.78,12.64,9372.68,13.02,1232.74,14.58,1.258366329,1.296196963,1.451501668
48,68,9.215374335,2275.95,11.11,8453.56,11.74,1001.03,12.92,1.205593999,1.273958016,1.402004903
48,69,10.4387028,2887.96,14.38,9967.08,13.84,1443.02,15.27,1.377565803,1.325835237,1.462825439
48,70,9.113490869,2620.33,12.62,8712.08,12.1,1321.89,13.45,1.384760262,1.327701994,1.475834035
48,71,21.39026298,4967.4,24.78,17603.5,24.45,2131.16,24.97,1.158471031,1.14304345,1.167353577
48,72,6.702757908,1837.12,8.87,6534.35,9.08,942.5,10.6,1.323335875,1.354666262,1.581438588
48,73,3.263013814,985.58,4.91,3794.38,5.27,578.88,5.16,1.504743859,1.615071311,1.581360145
48,74,4.833500257,1248.57,6.07,4573.05,6.35,698,7.46,1.255818698,1.313747732,1.543394973
48,75,3.182617991,1034.55,4.99,3347.79,4.65,440.25,5.79,1.567891595,1.461061306,1.819256982
48,76,4.672861705,1535.52,7.6,4586.11,6.37,749.48,10.2,1.626412353,1.363190354,2.182816579
48,77,5.885160149,2222.91,10.37,5906.82,8.2,944.24,11.83,1.762059101,1.393335065,2.01014071
48,78,23.22719521,5374.43,26.62,18600.67,25.83,2396.88,28.28,1.146070361,1.112058506,1.21753831
48,79,18.5318224,4367.49,21.74,15026.06,20.87,2072.79,20.71,1.173117221,1.126170948,1.11753715
48,80,18.82647312,5149.06,25.69,17216.01,23.91,2166.84,26,1.364567853,1.270020139,1.381034028
48,81,19.04746749,5271.5,26.31,17744.58,24.65,2309.81,26.94,1.381285991,1.294135297,1.414361254
48,82,17.44525068,4593.15,22.85,15891.05,22.07,1951.48,22.3,1.309812076,1.265100766,1.27828487
48,83,15.2832663,3566.91,17.82,12880.27,17.89,1684.47,17.81,1.165981123,1.170561295,1.165326812
48,84,13.78833985,3412.14,17.05,12127.82,16.84,1556.55,17.6,1.236552057,1.221321797,1.276440833
48,85,6.161415245,1615.09,8.05,5887.23,8.18,840.39,9.27,1.306518013,1.327617061,1.504524469
48,86,8.779294361,2363.98,11.5,8059.44,11.19,1028.44,11.12,1.309900264,1.274589909,1.266616603
48,87,7.04451188,1858.8,9.29,6918.91,9.61,846.58,9.26,1.318757092,1.364182524,1.314498458
48,88,25.60299867,6121.97,30.56,21346.2,29.65,2340.89,28.77,1.193610186,1.158067474,1.1236965
48,89,20.77746453,5531.17,27.56,19284.82,26.78,2324.77,27.03,1.32643711,1.288896437,1.300928704
48,90,16.63036091,4653.95,23.22,15275.67,21.22,2049.65,22.36,1.396241496,1.275979524,1.344528848
48,91,15.62389715,4589.67,22.28,14601.8,20.28,1956.32,22.37,1.426020652,1.298011617,1.431781059
48,92,4.654627974,1304.47,6.52,4821.88,6.7,650.29,6.44,1.400756416,1.439427606,1.383569221
48,93,5.108827226,1499.5,7.48,5072.12,7.04,825.1,7.72,1.464132504,1.378007063,1.511110018
48,94,6.338939721,1510.85,7.55,6170.01,8.57,929.47,8.46,1.191050922,1.351961113,1.334608053
48,95,6.921175075,1910.08,9.55,6497.97,9.03,1141.79,10.4,1.379823498,1.304691747,1.502635013
48,96,2.740998592,747.87,3.74,2899.87,4.03,430.95,3.88,1.364466224,1.470267081,1.4155425
48,97,12.57277023,3159.89,15.8,11072.54,15.38,1167.81,15.82,1.256684065,1.22327854,1.258274805
48,98,11.81011465,2930.77,14.35,10529.23,14.62,1150.57,15.56,1.215060178,1.237921937,1.317514729
48,99,3.615725631,930.04,4.65,3549.87,4.93,642.72,5.65,1.286048908,1.363488412,1.562618566
48,100,5.854948926,1492.95,7.47,5624.79,7.81,660.34,7.38,1.275843751,1.333914283,1.260472139
48,101,14.67544181,3770.21,18.83,13450.46,18.68,1419.97,18.77,1.283095953,1.272874796,1.27900749
48,102,28.54379863,6871.17,33.66,23513.44,32.66,2748.04,33.24,1.179240382,1.144206503,1.164526153
48,103,11.4683095,2950.3,14.63,10395.49,14.44,1466.75,18.81,1.275689325,1.259121931,1.640171989
48,104,12.17610314,3213.1,16.06,11566.3,16.06,1747.79,17.92,1.318977001,1.318977001,1.471735234
48,105,13.4070738,3615.51,18.03,12190.78,16.93,1560.89,19.56,1.344812467,1.262766227,1.458931329
48,106,17.47690904,4845.4,23.73,16002.48,22.23,2026.94,23.86,1.357791583,1.27196405,1.36522997
48,107,15.67954884,4965.23,23.06,15916.69,22.11,2072.86,24.08,1.470705582,1.410117104,1.535758474
48,108,1.644928614,452.34,2.2,1827.88,2.54,248.2,2.5,1.337444057,1.544139957,1.519822792
48,109,4.350613688,1168.26,5.84,4392.22,6.1,675.16,6.05,1.342339361,1.402101045,1.390608414
48,110,2.732590935,711.33,3.39,2763.52,3.84,461.49,4.22,1.240580856,1.40525973,1.544321891
48,111,2.923168637,870.49,4.35,3103.97,4.31,495.63,4.58,1.488111204,1.474427423,1.566792946
48,112,8.251706052,2075.34,10.14,7446.04,10.34,932.92,11.19,1.228836793,1.253074205,1.356083206
48,113,7.186485937,2222.64,10.1,7125.63,9.9,942.01,11.21,1.405415677,1.377585664,1.559872252
48,114,5.445747405,1376.94,6.85,4893,6.8,805.5,7.85,1.257862235,1.248680759,1.441491758
49,1,12.43467531,2936.88,14.64,10905.17,15.15,1600.56,16.85,1.177352817,1.218367157,1.355081623
49,2,15.12927455,3761.2,18.73,13465.97,18.7,1631.94,19.09,1.237997231,1.236014321,1.261792159
49,3,10.86129577,3031.07,14.84,10309.51,14.32,1602.88,16.36,1.366319481,1.318443057,1.506265951
49,4,10.71359159,2515.96,12.54,9459.42,13.14,1392.49,13.59,1.170475829,1.226479457,1.268482178
49,5,10.03383635,2331.56,11.49,8780.57,12.2,1320.3,12.54,1.145125314,1.215885886,1.24977123
49,6,13.46429122,3539.51,17.52,12394.94,17.22,1562.31,17.88,1.301219627,1.278938469,1.327957016
49,7,9.584967129,2515.15,12.52,9049.94,12.57,1339.11,13.55,1.306212096,1.311428598,1.413672036
49,8,17.04684506,4846.63,24.12,15157.65,21.05,2133.3,22.35,1.414924575,1.2348326,1.311093045
49,9,15.45693051,3757.9,18.75,13480.59,18.72,1885.56,20.03,1.213048088,1.211107211,1.295858837
49,10,15.23350757,4302.94,21.43,13764.76,19.12,2074.67,21.47,1.40676728,1.255127876,1.40939307
49,11,14.23158107,3824.28,18.44,13190.2,18.32,1855.76,20.01,1.295709866,1.287277915,1.406027897
49,12,14.47860245,3783.71,18.59,13424.13,18.64,1885.45,19.92,1.283963702,1.287417074,1.375823396
49,13,15.54164353,3582.28,17.82,12818.19,17.8,1973.07,18.48,1.146596881,1.145310016,1.189063432
49,14,24.08250631,6103.63,30.24,21165.4,29.4,2740.95,30.95,1.255683259,1.220803168,1.28516524
49,15,21.4909182,5646.02,28.12,19922.05,27.67,2383.75,28.8,1.308459683,1.287520605,1.340100955
49,16,20.35420945,4622.41,22.81,17295.81,24.02,2327.64,24.36,1.120652711,1.180099874,1.196804035
49,17,18.7530508,4365.43,21.79,15912.72,22.1,2173.05,22.69,1.161944274,1.178474918,1.209936465
49,18,16.79382054,3976.18,19.83,14384.76,19.98,2027.96,20.64,1.180791467,1.189723324,1.229023494
49,19,16.9028276,4671.46,23.19,18313.75,25.44,2703.19,23.95,1.371959801,1.505073624,1.416922693
49,20,12.81073289,3265.1,16.28,11887.21,16.51,1805.83,18.57,1.270809418,1.288763113,1.449565779
49,21,16.51476908,4211.27,20.95,14744.15,20.48,1752.21,21.27,1.268561486,1.240102111,1.287938081
49,22,14.89928713,3835.89,19.1,13477.85,18.72,1641.05,19.47,1.281940528,1.256435952,1.30677393
49,23,12.08709272,2730.29,13.61,10214.68,14.19,1573.9,14.79,1.125994506,1.173979577,1.223619305
49,24,12.31156559,3298.02,16.43,11832.84,16.43,1694.54,17.78,1.334517521,1.334517521,1.444170513
49,25,12.56336367,3213.14,16.02,11047.26,15.34,1796.82,18.39,1.275136215,1.221010583,1.463779963
49,26,5.068974494,1228.6,6.11,4595.44,6.38,839.49,7.22,1.205372015,1.258637227,1.424351219
49,27,11.35046322,3102.3,15.38,10750.38,14.93,1463.33,15.32,1.355010778,1.315364819,1.34972465
49,28,8.709896698,2249.5,11.19,8038.17,11.16,1251.34,11.73,1.284745432,1.281301075,1.346743872
49,29,9.990908989,2731.06,13.44,9221.63,12.81,1446.94,14.28,1.345222944,1.282165618,1.429299378
49,30,8.215500081,1932.83,9.62,7361.86,10.22,1081.73,10.63,1.170957325,1.243990007,1.293895672
49,31,7.310423879,1898.76,9.44,6893,9.57,1079.39,10.94,1.291306791,1.309089618,1.496493251
49,32,11.16939356,2887.76,14.19,10209.84,14.18,1300.58,14.51,1.270436029,1.269540725,1.299085749
49,33,21.52071001,5039.9,25.14,18015.61,25.02,2327.21,25.46,1.168177072,1.162601048,1.18304647
49,34,20.54142516,5021.31,24.9,17391.08,24.15,2277.9,25.78,1.212184637,1.175673051,1.255024897
49,35,23.50444989,5601.12,27.79,20033.45,27.82,2667.11,29.31,1.182329309,1.183605663,1.246997915
49,36,13.79243192,3679.47,18.29,12681.87,17.61,1797.34,19.24,1.326089562,1.276787162,1.394967916
49,37,12.74331628,3311.23,16.37,11684.05,16.23,1725.14,18.06,1.28459497,1.273608819,1.41721351
49,38,16.09131984,4199.89,20.94,14741.96,20.48,2027.5,22.78,1.301322714,1.272735873,1.415670078
49,39,5.738701621,2217.41,10.95,7496.92,10.41,1077.2,12.83,1.908097114,1.813999174,2.235697349
49,40,5.949054609,1778.11,8.4,5651.35,7.85,836.58,9.24,1.411989056,1.319537391,1.553187961
49,41,23.75282637,6147.15,30.68,21756.54,30.22,2537.74,31.21,1.291635762,1.272269646,1.313948896
49,42,19.47057043,5066.26,25.28,17678.82,24.55,2211.89,25.02,1.298369767,1.260877286,1.285016281
49,43,19.56366305,5444.82,27.11,17730.63,24.63,2339.51,24.86,1.385732311,1.258966684,1.270723174
49,44,31.93885486,7602.34,37.75,26966.96,37.45,3158.64,36.93,1.181945945,1.172552997,1.156271888
49,45,13.38961432,3458.62,17.2,12222.59,16.98,1725.01,18.44,1.284577702,1.268147057,1.377186792
49,46,6.831457744,2118.03,10.45,7004.4,9.73,1253.1,14.55,1.529688156,1.424293374,2.129852887
49,47,4.429799067,2085.59,10.27,7372.42,10.24,798.9,10.42,2.31838958,2.311617264,2.352251161
49,48,2.418726158,778.28,3.88,2567.8,3.57,530.41,4.38,1.604150179,1.475983541,1.810870563
49,49,0,0,0,0,0,0,0,NA,NA,NA
49,50,1.294025194,1325.5,6.13,3694.67,5.13,1037.81,7.37,4.737156607,3.964374126,5.695406883
49,51,2.854930187,1240.34,6.19,3604.38,5.01,710.23,6.45,2.168179113,1.754859023,2.259249641
49,52,8.900593401,2442.04,12.05,8164.76,11.34,1345.79,13.89,1.353842318,1.274072356,1.560570107
49,53,28.31954307,6924.85,34.19,24214.57,33.63,2801.41,33.46,1.207293491,1.18751916,1.181516238
49,54,25.73599277,6124.64,30.53,21793.97,30.27,2474.97,30.2,1.186276367,1.176173784,1.173453858
49,55,24.07540967,5688.29,28.39,20056.66,27.86,2451.69,28.14,1.179211502,1.157197339,1.168827463
49,56,16.4865312,4132.12,20.62,14901.24,20.7,2049.52,22.02,1.25071792,1.255570366,1.335635722
49,57,16.72529844,4603.09,22.92,15088.31,20.96,2130.75,22.09,1.370379134,1.25319139,1.320753712
49,58,1.574768408,412.07,2.05,1422.59,1.98,309.23,2.34,1.301778719,1.257327738,1.485932781
49,59,2.864002441,1011.78,5.04,3174.8,4.41,611.48,4.75,1.759775036,1.539803157,1.65851814
49,60,18.60944941,4296.12,21.42,15791.46,21.93,2131.92,22.51,1.151028143,1.178433575,1.209600537
49,61,15.11440673,4137.37,20.61,13424.37,18.65,1828.92,21.67,1.363599668,1.233922067,1.433731431
49,62,23.86155807,5443.99,27.18,19853.53,27.57,2398.9,27.9,1.139070631,1.155414911,1.169244687
49,63,25.06249347,5529.23,27.51,20131.12,27.96,2612.34,29.91,1.097656146,1.115611263,1.19341677
49,64,4.470614198,1218.17,5.95,3989.19,5.54,607.28,6.81,1.330913323,1.23920333,1.523280627
49,65,4.475170763,1407.42,6.89,4715.1,6.55,622.1,7.46,1.539606054,1.4636313,1.666975495
49,66,10.17020371,2529.26,12.54,9249.96,12.85,1492.72,14.44,1.23301365,1.263494849,1.4198339
49,67,12.28183523,3227.92,16.02,11483.8,15.95,1637.44,17.56,1.304365325,1.298665851,1.429753752
49,68,11.55166943,3022.59,14.93,10564.68,14.67,1405.72,15.9,1.292453882,1.269946312,1.376424429
49,69,12.285852,3089.95,15.23,11122.24,15.45,1691.24,17.96,1.239637267,1.257544043,1.461844079
49,70,11.11298437,2956.78,14.26,10120.47,14.06,1655.94,16.78,1.283183664,1.265186698,1.509945434
49,71,21.99295505,4936.17,24.59,18066.51,25.09,2323.76,26.41,1.118085312,1.140819865,1.200839084
49,72,9.0757307,2577.8,12.56,8674.5,12.05,1347.19,13.58,1.383910609,1.327716786,1.496298254
49,73,4.811771944,1231.92,6.03,4460.11,6.19,844.4,6.68,1.253176599,1.286428383,1.38826197
49,74,7.241036729,1989.25,9.76,6713.2,9.32,1102.69,10.44,1.34787329,1.287108511,1.441782495
49,75,2.924373848,1274.99,6.28,4315.94,5.99,631.12,7.06,2.147468254,2.048301726,2.414192018
49,76,2.825928495,766.66,3.8,2760.48,3.83,274.3,3.6,1.344690783,1.355306763,1.273917584
49,77,3.833033502,1149.48,5.55,4081.19,5.67,469.06,5.23,1.44793934,1.479246137,1.36445455
49,78,23.73844013,5343.21,26.43,19063.69,26.48,2589.48,29.71,1.113384024,1.115490313,1.25155654
49,79,18.93226789,4336.27,21.55,15489.07,21.51,2265.39,22.15,1.13826828,1.136155485,1.169960204
49,80,20.4265721,5319.37,26.51,18667.03,25.93,2359.44,27.44,1.297819324,1.269424937,1.343348256
49,81,20.79688964,5441.81,27.14,19195.59,26.66,2502.41,28.38,1.305002838,1.281922464,1.364627139
49,82,18.51950482,4561.93,22.66,16354.06,22.71,2144.08,23.74,1.223574832,1.226274688,1.281891726
49,83,15.88759725,3535.68,17.64,13343.29,18.53,1877.07,19.25,1.110300048,1.166318588,1.211636958
49,84,14.57890071,3380.91,16.86,12590.84,17.49,1749.15,19.03,1.156465795,1.19967893,1.305311037
49,85,6.237827789,1564.24,7.76,5704.21,7.92,1018.49,8.95,1.244022801,1.269672756,1.434794339
49,86,9.089261569,2332.75,11.31,8522.46,11.84,1221.04,12.56,1.244325506,1.302636073,1.381850429
49,87,7.375968183,1785.97,8.9,6628.49,9.21,1039.18,10.69,1.206621257,1.248649638,1.449301263
49,88,26.30616334,6090.75,30.37,21809.21,30.29,2533.49,30.21,1.154482302,1.151441189,1.148400077
49,89,22.05349024,5499.94,27.37,19747.83,27.43,2517.36,28.47,1.241073395,1.243794053,1.290952121
49,90,18.01150924,4763.25,23.75,16639.31,23.11,2242.25,23.8,1.318601328,1.283068492,1.32137733
49,91,17.18500932,4716.73,22.89,16052.82,22.3,2148.92,23.81,1.331974838,1.29764259,1.385509868
49,92,5.661475507,1486.55,7.38,5284.9,7.34,842.89,7.88,1.303547104,1.296481808,1.391863303
49,93,6.676043918,1688.23,8.38,6247.35,8.68,1017.7,9.16,1.255234403,1.300171195,1.372070063
49,94,8.369153563,2180.66,10.85,7564.05,10.51,1270.26,11.83,1.296427401,1.255802026,1.413524069
49,95,8.591119988,2236.46,11.13,7940.78,11.03,1334.94,13.03,1.295523752,1.283883826,1.516682344
49,96,3.634154845,878.05,4.38,3252.94,4.52,609.97,4.98,1.205232079,1.243755479,1.370332364
49,97,14.95534514,3850.02,19.17,13609.36,18.9,1572.5,18.8,1.281815954,1.263762208,1.257075635
49,98,14.2261886,3671.45,18.04,12669.38,17.6,1555.27,18.54,1.268083849,1.237154975,1.303230297
49,99,3.445080882,830.36,4.12,3213.05,4.46,582.3,4.64,1.195908062,1.294599504,1.346847914
49,100,6.46042153,1675.04,8.32,5937.16,8.25,852.94,8.82,1.287841662,1.277006456,1.365235993
49,101,17.08122499,4460.35,22.21,15590.61,21.65,1824.67,21.75,1.300258032,1.267473498,1.273327879
49,102,29.32136903,6839.95,33.47,23976.46,33.3,2940.64,34.68,1.141488311,1.135690491,1.182755142
49,103,13.47359344,3640.43,18.01,12051.5,16.74,1871.44,21.79,1.336688693,1.242430245,1.617237458
49,104,13.92548871,3903.24,19.44,12544.52,17.42,1940.39,19.36,1.396001275,1.25094353,1.390256414
49,105,15.45092955,4305.65,21.41,13846.79,19.23,1965.58,22.54,1.385677149,1.244585314,1.458811907
49,106,19.28381845,4972.46,24.33,17453.49,24.24,2219.54,25.3,1.261679582,1.257012457,1.311980823
49,107,17.7212169,5655.36,26.43,17572.7,24.41,2274.68,23.21,1.491432567,1.377444909,1.309729469
49,108,3.946117082,1155.38,5.76,3685.67,5.12,652.9,5.48,1.459662722,1.297477975,1.388706895
49,109,6.352270572,1626.84,8.03,5838.44,8.11,1079.86,9.03,1.264114919,1.276708841,1.421538944
49,110,5.151187755,1452.01,7.08,4903.67,6.81,866.19,7.21,1.374440292,1.322025196,1.39967719
49,111,5.005490827,1296.8,6.43,4722.43,6.56,900.32,7.56,1.284589308,1.310560787,1.510341395
49,112,10.6704121,2816.02,13.83,9586.19,13.31,1337.61,14.17,1.296107392,1.247374504,1.327971204
49,113,6.289014463,2055.69,9.06,6245.11,8.67,1021.87,9.57,1.440607277,1.378594381,1.521701064
49,114,7.783946655,2055.92,10.22,7004.12,9.73,1210.2,10.83,1.312958638,1.250008566,1.391325054
50,1,13.23025642,3515.32,17.09,11814.16,16.41,1915.36,18.41,1.291736113,1.240338772,1.391507422
50,2,14.87816951,3656.57,17.8,12903.75,17.92,1650.16,18.71,1.196383735,1.204449243,1.257547173
50,3,11.50803148,3396.21,16.24,11218.5,15.58,1917.68,17.92,1.411188354,1.353837103,1.557173356
50,4,11.52853815,3094.4,14.98,10368.41,14.4,1707.29,15.14,1.299384173,1.249074238,1.313262775
50,5,10.94610815,2910,13.94,9689.56,13.46,1635.09,14.09,1.273511993,1.229660791,1.287215494
50,6,13.13081538,3434.88,16.59,11832.72,16.43,1580.53,17.49,1.263440199,1.251255122,1.331981258
50,7,10.14226196,2880.29,13.92,9958.93,13.83,1653.9,15.1,1.372474903,1.363601142,1.488819758
50,8,17.23384766,4742,23.19,15565.53,21.62,2327.38,25.5,1.34560781,1.254508014,1.479646363
50,9,16.1638495,4336.34,21.19,14389.58,19.99,2200.36,21.59,1.310950092,1.236710351,1.335696673
50,10,15.57727389,4281.29,20.47,14329.75,19.9,2333.04,25.08,1.314093862,1.277502093,1.610037814
50,11,14.8980738,4402.73,20.89,14099.19,19.58,2170.56,21.56,1.402194692,1.314263861,1.447166948
50,12,15.00165436,4362.15,21.03,14130.4,19.63,2200.24,21.47,1.40184539,1.308522349,1.431175488
50,13,16.47830331,4160.72,20.27,13727.18,19.07,2287.87,20.03,1.230102373,1.157279342,1.215537767
50,14,24.70177711,6682.07,32.69,22074.39,30.66,3055.75,32.5,1.323386566,1.241206244,1.315694812
50,15,21.94611509,6061.22,29.75,20831.04,28.93,2698.55,30.35,1.355593,1.318228756,1.382932691
50,16,21.23192522,5200.85,25.25,18204.8,25.28,2642.44,25.91,1.189246841,1.190659808,1.220332105
50,17,19.64023816,4943.87,24.23,16821.71,23.36,2487.85,24.24,1.233691761,1.189394946,1.23420092
50,18,17.57272262,4554.62,22.27,15293.75,21.24,2342.76,22.19,1.267305043,1.208691474,1.262752533
50,19,17.96965788,5249.9,25.64,19222.74,26.7,3017.99,25.5,1.426849647,1.48583797,1.419058736
50,20,13.47741602,3897.4,19.01,12796.2,17.77,2120.63,20.12,1.410507769,1.318502002,1.49286777
50,21,16.1939781,4106.64,20.02,14181.93,19.7,1770.43,20.89,1.236262015,1.216501584,1.289985689
50,22,14.7303615,3731.25,18.17,13093.14,18.19,1659.26,19.09,1.233506727,1.234864467,1.295962763
50,23,12.96781737,3308.74,16.05,11123.67,15.45,1888.7,16.35,1.237679367,1.19141098,1.260813561
50,24,12.82560648,3663.15,17.84,12741.83,17.7,2009.34,19.34,1.390967361,1.380051698,1.507920895
50,25,13.49362763,3791.58,18.47,11956.25,16.61,2111.62,19.95,1.368794257,1.230951413,1.478475659
50,26,5.870716424,1719.72,8.12,6032.75,8.38,1193.07,9.75,1.383136131,1.427423741,1.660785379
50,27,11.77811149,3324.79,16.11,11659.37,16.19,1778.13,16.87,1.367791434,1.374583694,1.432317907
50,28,9.439900041,2614.63,12.59,8947.16,12.43,1566.14,13.28,1.333700563,1.316751231,1.406794557
50,29,9.894304783,2626.43,12.51,8659.41,12.03,1536.79,13.27,1.26436372,1.215850963,1.341175584
50,30,9.089648449,2411.13,11.55,8270.85,11.49,1396.53,12.19,1.270676205,1.26407529,1.341085969
50,31,7.885987785,2263.89,10.84,7802,10.84,1394.18,12.49,1.374590006,1.374590006,1.58382188
50,32,10.76692825,2732.58,12.95,9384.71,13.03,1318.8,14.13,1.202757156,1.210187316,1.312352016
50,33,22.31485191,5618.34,27.59,18924.6,26.28,2642.01,27.01,1.236396285,1.177690988,1.210404627
50,34,21.25075801,5599.75,27.35,18300.07,25.42,2592.7,27.33,1.287012914,1.196192624,1.286071771
50,35,24.21883769,6179.56,30.23,20942.44,29.09,2981.9,30.86,1.248201932,1.201131135,1.274214741
50,36,14.2183271,3837.29,18.64,13388.14,18.59,2112.14,20.8,1.310984046,1.307467458,1.462900653
50,37,13.36317058,3819.56,18.53,12593.04,17.49,2039.93,19.62,1.386646971,1.308821129,1.468214439
50,38,16.56872959,4498.66,21.98,15404.67,21.4,2342.3,24.33,1.326595372,1.291589671,1.468428818
50,39,4.708005014,2062.23,9.71,6905.67,9.59,1051.41,9.14,2.062444702,2.036956199,1.941374313
50,40,4.687403951,1801.09,8.12,5808.23,8.07,943.09,8.74,1.732302163,1.721635277,1.864571539
50,41,24.22843111,6737.61,33.12,22665.53,31.48,2852.54,32.76,1.366989049,1.299299978,1.352130473
50,42,20.03220429,5503.55,26.84,18587.81,25.82,2526.69,26.57,1.339842566,1.288924555,1.326364269
50,43,19.67588942,5340.19,26.18,18224.29,25.31,2560.59,28.32,1.330562469,1.286345916,1.439325024
50,44,32.7083968,8180.78,40.2,27875.96,38.72,3473.44,38.48,1.229042201,1.183793881,1.176456316
50,45,13.23354951,3353.99,16.26,11741.52,16.31,1743.23,18.05,1.228695294,1.232473569,1.363957568
50,46,5.948311728,1962.85,9.21,6413.15,8.91,1227.31,10.86,1.54833849,1.497904012,1.825728122
50,47,3.440454951,1418.72,6.62,4855.86,6.74,773.11,6.73,1.924164128,1.959043236,1.956136643
50,48,2.094775526,586.94,2.45,1776.8,2.47,526.56,3.23,1.169576391,1.179123953,1.541931324
50,49,1.294025194,1322.1,6.12,3694.67,5.13,1037.81,7.37,4.729428782,3.964374126,5.695406883
50,50,0,0,0,0,0,0,0,NA,NA,NA
50,51,1.902587461,545.82,2.42,1902.36,2.64,470.68,2.4,1.271952039,1.387584042,1.261440039
50,52,8.44735616,2284.44,10.83,7573.51,10.52,1364.01,13.5,1.282057936,1.245360063,1.598133161
50,53,29.09618304,7503.29,36.63,25123.56,34.89,3116.2,35.01,1.258928016,1.199126358,1.20325061
50,54,26.50193832,6703.08,32.97,22702.96,31.53,2789.76,31.75,1.244059948,1.1897243,1.198025579
50,55,24.84825028,6266.73,30.83,20965.65,29.12,2766.49,29.69,1.240731225,1.171913502,1.194852743
